a,b,c
1,1.6174707428536048,q
2,-1.3227920806684863,a
3,0.8068178650257491,u
4,-2.458513261107435,a
5,-0.26633000508246685,i
6,0.564230432883793,g
7,0.3652237528518759,w
8,0.6751030725641262,h
9,-0.47410692439315577,o
10,-0.8356629122343182,q
11,0.7207171306174622,h
12,-0.18385020998078738,y
13,0.8344046673279376,h
14,0.5789136921733736,b
15,-0.6212842770575107,k
16,-0.10153027566680872,x
17,1.6801576770361566,n
18,1.1370732994555124,c
19,1.4446980653647516,n
20,1.7310025264233382,q
21,0.024421411913741274,k
22,0.20658927683176617,d
23,1.1902203260949404,v
24,0.027323950554243075,d
25,1.4621165226864639,f
26,-0.9839754234781739,n
27,-0.4557518011220353,p
28,-0.5872191422911119,v
29,-0.1536975041173187,f
30,-0.03514558072726488,q
31,-0.8971069572749935,u
32,0.14759621979692134,b
33,0.3640327943530286,x
34,0.08212022734593616,g
35,0.037585704752931375,b
36,0.845978525393014,y
37,0.5038421272248877,s
38,0.586351891596839,r
39,1.5274201368159706,w
40,-1.8719277759436888,e
41,-0.6974081301767708,k
42,1.4799287387200184,c
43,0.21894361836860016,l
44,0.20457119169743665,i
45,-0.8888552908231813,v
46,2.02745642932847,x
47,-0.4063649539068757,h
48,-0.07649665948816327,k
49,-0.3213799079887911,f
50,1.1719184296284992,p
51,-1.2903023565949239,g
52,-0.05854935492627684,m
53,0.32534631144853954,s
54,1.2242981658817111,n
55,1.2865842736961837,h
56,0.6749856170646996,n
57,-1.134416443265372,j
58,-1.1682410365946316,w
59,-0.2665743328781585,u
60,0.5455027423921975,o
61,-0.7468279716918962,a
62,1.3244337360259253,a
63,1.4968442571563334,g
64,1.2888870542207982,o
65,0.37783635833341755,a
66,1.2728149192414682,w
67,-0.22046246962756716,p
68,-0.9327618543484388,y
69,2.543957422574774,w
70,-0.11778138895584604,a
71,0.2818343635763575,l
72,1.7470433087959603,q
73,-0.11534165124109493,f
74,-0.4620405198913417,y
75,-0.5186224975800946,i
76,1.6979664185695582,g
77,-2.037393968531004,g
