a,b,c
1,-0.015378319085834322,o
2,0.036882596473657735,g
3,0.5961844291458471,t
4,1.6879823246018826,d
5,-0.036630805738065236,z
6,-0.39502411207084814,k
7,2.228990962881592,p
8,1.7506233142931056,x
9,0.08306201557918268,v
10,0.8130808398208114,r
11,1.4359518736152581,e
12,0.6952114119709839,v
13,0.07236520373139568,q
14,-0.12537944870761988,p
15,0.9854247344582394,d
16,0.7189313898735612,x
17,0.6735651915943932,l
18,-1.599464060477278,j
19,-0.429076782850642,e
20,0.30965090016105173,q
21,-1.2721285666524664,m
22,-3.1178042319885155,q
23,0.40664457918534075,a
24,-1.627375999420648,k
25,0.09977884299602345,f
26,0.4159950625066296,f
27,-1.1918573915844533,i
28,-2.6851430279444717,o
29,2.3994889932396517,u
30,-0.3736471892648367,w
31,-0.1774376817443946,u
32,0.2567367706219988,k
33,0.9164041260135689,o
34,-0.556879240046859,h
35,0.4814976235027532,p
36,-0.547252964041541,p
37,1.7203780355693263,l
38,-0.7711302471993962,g
39,-0.45886362806681136,k
40,-0.7584290709111832,l
41,0.6273939838311358,h
42,1.7539328443985096,d
43,0.3513288211022336,r
44,0.07915095176257465,z
45,-1.8357257398229754,a
46,0.9047112692877076,j
47,-1.7609748638947376,j
48,0.242904203802729,k
49,0.47018332887582137,u
50,-1.7503811592139975,b
51,-0.4053147354470107,c
52,-0.9097057673882184,j
53,0.44697410059955517,x
54,0.7248365428493431,a
55,-0.8155338286952671,e
56,1.2395265160375986,r
57,-0.009628669765342822,i
58,0.3105392296106783,a
59,0.04427270160343414,b
60,2.342002128142588,h
61,1.0383547891765676,d
62,-1.486384345712693,d
63,-0.04965841076808001,o
64,0.14745455273526945,m
65,1.9307783309007713,o
66,0.1489918159457754,p
67,-0.5672492726550672,c
