a,b,c
1,-0.8511634226565692,k
2,-3.6312363391472338,v
3,0.1353723915201489,a
4,0.32680629929431065,a
5,1.1704858084670364,z
6,0.10103415444457359,g
7,0.25188611132805055,i
8,-1.3191126756820166,k
9,-0.8785475338536909,e
10,-0.7964814489363714,q
11,-1.1545296690943958,p
12,1.818197173223392,j
13,-0.39357487722524137,z
14,0.14608495857555293,j
15,-0.009264545098248199,r
16,1.1594521810733973,o
17,2.4411564663132004,b
18,-0.5247759440300911,a
19,-0.6830338229070109,p
20,1.211455293242548,m
21,-0.6915372693402956,t
22,-0.502173665660612,t
23,-1.3090197256676197,p
24,2.14254535886912,i
25,0.7673798309598989,a
26,-0.41342132018686406,p
27,0.6415847762799736,k
28,-0.7572168300243509,i
29,-0.7037037416803382,m
30,0.16854096426134219,c
31,-1.963505349360127,q
32,0.8705422274103749,g
33,0.214322797798783,a
34,-0.3029177913268996,k
35,-0.7699284249504103,f
36,-2.1167217881705316,a
37,0.6937299790368796,o
38,-0.766160400236709,w
39,0.339367439507862,p
40,-1.929083762923077,u
41,0.7446673790183891,s
42,-1.0293286389775653,d
43,0.3719630850534868,u
44,0.15087978160044782,a
45,-0.8922160608317932,j
46,-0.12901737986883471,v
47,0.21837716961197357,h
48,0.12607552182640228,k
49,0.7241058454306235,f
50,-0.34809093580991995,s
51,0.02573177696296361,h
52,0.27033284353238973,h
53,-0.5249557003139983,d
54,0.3780220297702566,u
55,-2.006053745780905,n
56,1.9470325088649396,a
57,0.9369271314306865,s
58,-1.7454365553623399,n
59,-0.5230551095784974,e
60,0.8796533315624628,v
61,-0.2454251973642847,z
62,0.03304318746393648,r
63,3.0194763662302617,s
64,-0.1668979689799965,l
65,0.22838366790563797,w
66,0.5983521168485548,d
67,0.5484270730553537,f
68,-0.1630521290632143,x
69,-0.3251817865122139,m
70,-0.4673742396256866,w
71,-0.10259849988839083,a
72,-0.18169438874441496,f
73,-1.5061131334515698,f
74,0.7805611432767354,l
75,-1.0736868355850022,r
76,0.908388879144746,f
77,-2.0141152739108574,d
78,0.13856902017362605,v
79,0.39655634631654,l
80,0.6002444541637622,a
81,-0.5763969389532657,z
82,-0.147232872121222,i
