a,b,c
1,0.49176279890718133,t
2,1.169823793397091,q
3,0.213024878003819,n
4,-1.069859325312649,a
5,-1.278183737299197,o
6,1.0753809770565403,z
7,1.1018546731490682,m
8,1.4787179284645717,x
9,0.25788904068285806,f
10,0.36661080615746877,t
11,1.2085263626084959,x
12,1.148128250081491,h
13,-0.4421065074573365,b
14,0.26333483924055484,c
15,1.0153583572759717,z
16,0.06377370341926916,y
17,-0.1280703753833558,c
18,-0.2577403924837945,h
19,-0.6239726783060093,f
20,-0.9248896287602936,g
21,-0.13612062247199141,a
22,-0.5385561097078583,b
23,-2.0048387134150683,g
24,-1.5462059366644787,k
25,-0.971775341473695,g
26,-1.541099657998654,m
27,0.5650993646537639,m
28,1.9176557609322746,i
29,-0.7738861757892396,i
30,0.365857787225608,p
31,1.358597806350945,u
32,-0.09095813467974873,x
33,0.42477277697800325,c
34,-1.6736758187417786,u
35,-0.7998764788969339,z
36,-0.02389930422619165,t
37,-1.791878230894462,b
38,-0.936894813325852,f
39,0.449107500386791,u
40,-1.867025622354734,z
41,0.12460380212629359,u
42,0.7905938073503184,t
43,0.42155299572028815,s
44,0.9677634817744888,i
45,0.05862583735607204,h
46,1.4258995596581507,h
47,0.6301170849791018,c
48,-1.0959471204225981,d
49,-1.2438246056303595,k
50,1.10824470503628,z
51,0.14528875087470228,h
52,0.010452848130013287,d
53,-1.1063432091763226,q
