a,b,c
1,0.4638564847249837,v
2,-0.8258763012170545,v
3,-0.3264978880280806,l
4,0.7180365408861422,r
5,1.1458204190698373,i
6,-0.11630752851161144,w
7,0.4745463749215355,o
8,0.05463488671280122,c
9,0.1572039776336248,b
10,-2.612086116890366,l
11,2.2527292855936616,l
12,0.26016139563912694,n
13,-1.5189421312047673,v
14,-0.4944797275749879,f
15,-1.6869265528181396,f
16,1.3131072492754643,l
17,0.9293275153859379,d
18,1.1565451246726164,x
19,-0.09197806266457646,n
20,0.6312029327405204,u
21,1.2089025258605728,x
22,1.1988988212040241,n
23,-0.6574955873271079,f
24,-0.02386162266269179,b
25,-1.2123669572541396,j
26,0.673145378938609,n
27,0.07724253811506682,x
28,-0.8195917277055291,b
29,1.1487200981343755,c
30,0.13977496705977532,g
31,0.27173124532924586,e
32,0.07336998841498926,w
33,0.33571159703008746,k
34,-0.8453823170242023,t
35,0.9640285841642249,s
36,-0.5345614228153549,s
37,-0.38676436561114486,i
38,0.5167373826384835,v
39,-0.9865061842560199,q
40,1.1392343984848339,s
41,1.650905020091124,f
42,-0.963993377283875,y
