a,b,c
1,-0.8820625875533413,l
2,0.11989297995235249,k
3,-1.6251029857007775,i
4,-0.6854881663255324,l
5,-1.5319594909119616,h
6,-0.271832507786351,x
7,-1.5326262932447956,i
8,0.48486679644310016,y
9,-1.2076018213125912,t
10,-0.8596642300433894,s
11,0.6208448345261891,t
12,-1.152274124911339,t
13,1.7000599906743903,x
14,-0.347196405681422,r
15,-1.6326230927731715,v
16,0.19235649184261122,q
17,-0.2526539938522641,m
18,2.587284688286977,n
19,0.049515507348607365,d
20,1.744147880914448,a
21,0.5068666189231559,l
22,0.7637039191423534,t
23,0.5908496850230791,g
24,1.2279571716258377,p
25,0.3758380225679353,s
26,-1.4004365463457205,i
27,-0.3416832627481688,p
28,2.183898981568501,i
29,0.15130296148890526,s
30,-0.01040677491499352,z
31,0.011898437610779095,o
32,-0.7497044174477846,t
33,-1.2041414272996653,d
34,0.1971231245417183,f
35,-1.5728293324520382,k
36,1.398218306535831,w
37,0.31117960262695804,m
38,0.0030847462206414497,d
39,-0.2722847168663871,c
40,0.10264664346368234,y
41,0.6810608287482012,h
42,-0.5681600057765158,c
43,-0.4959479616942878,u
44,-1.1357000006529794,f
45,1.0694868457143747,e
46,-1.9675967901336793,w
47,-1.163781291476978,b
48,0.0012732634095695065,s
49,0.7786221776314641,u
