a,b,c
1,-1.839743463391514,o
2,1.2616963225049795,j
3,-0.2450150182329986,y
4,-1.163533037868654,b
5,0.031157264488440726,s
6,-0.2621381355224109,p
7,0.6034770741620166,t
8,-1.0771509492039353,y
9,0.06853172433946148,f
10,1.4496484830729808,f
11,-1.5394165213913316,q
12,-0.311398697588859,o
13,-0.41986014170092456,m
14,-0.7096135413692728,s
15,0.41528248777645865,m
16,0.5997611372665748,e
17,1.1080508752969924,z
18,0.4148078780244598,x
19,-1.6227577503104007,w
20,-0.23186281115335655,v
21,-0.9428331660968488,r
22,0.40392623779486736,f
23,2.290022495292587,a
24,-0.2899682255913427,w
25,-0.6683090674462365,w
26,-2.5126700272412403,w
27,2.1144777719685477,x
28,-0.6807980859290983,g
29,0.3661786677468572,k
30,0.31756858118750786,q
31,-0.6870969805358831,l
32,1.4935465867086268,n
33,1.3412477829156964,s
34,1.9751392540078898,c
35,-0.23849428716009563,c
36,-0.47979107128432646,o
37,0.09207533712494266,s
38,0.10672171339384642,p
39,-0.38973426136457684,s
40,-1.3566899887166912,r
41,-2.0930311396215378,d
42,0.05238399300116267,a
43,1.1185716842724809,e
44,0.8028354509659092,s
45,1.5769632751777625,j
46,-0.004485086310124018,w
47,-0.005545340844025818,i
48,0.7387037843193749,c
49,-0.534741164661153,s
50,-0.5428241233251515,e
51,0.3755787469199997,z
52,0.07110768145473964,j
