a,b,c
1,-0.8545276959591342,f
2,-0.7930966130902727,s
3,-1.3017060397745,b
4,-1.6337393817604204,d
5,0.7078031625736042,s
6,0.20549421779694949,e
7,0.1090283130167658,f
8,-0.8296605937687705,e
9,-1.0428072894830047,g
10,-0.09438614761645771,y
11,-0.22443687833876946,o
12,0.10629716499765665,f
13,0.32220727992104153,y
14,1.4101180356146366,b
15,-0.7935087568298613,r
16,0.08157677659950602,x
17,-0.5201049203871045,d
18,-0.6661721326880368,r
19,-1.4596266803146933,j
20,0.4247590125298716,s
21,0.8712227731561186,m
22,-0.2341436149878405,s
23,0.5308170611559113,y
24,-0.7728384271599053,p
25,-0.10063346507346625,j
26,-1.1276388662414514,r
27,0.9261380648613005,m
28,-2.347753932709357,m
29,0.005387619289107654,y
30,0.7391209868974864,l
31,-0.9824633216713377,b
32,0.5182160293167936,d
33,-0.990884570364192,g
34,1.3754173136883263,x
35,0.6572468949085138,d
36,1.007995029649052,q
37,0.7586037697696439,k
38,0.9119008376345873,r
