a,b,c
1,-0.1357732063026228,z
2,-0.19489331952543731,w
3,2.073691549103616,j
4,1.3008953285000737,h
5,-0.006533021031564517,y
6,0.2999581711871839,o
7,0.8920939702617985,l
8,0.139404737829001,l
9,0.7032122035861689,c
10,-1.5341029722670625,b
11,-1.254426464925403,n
12,0.5518198665814834,f
13,-1.2185183705990277,k
14,-1.2509055746332125,l
15,-0.8090029646928184,y
16,-0.4614920618666994,u
17,-0.1436502902635372,s
18,-2.1800009791497144,u
19,-0.028898652496046267,c
20,-1.0459908689866673,p
21,0.5368732812617185,r
22,1.084812940101122,n
23,1.2732602531326607,i
24,0.38391561280533243,g
25,-0.44803940217280874,z
26,0.11130985183302111,u
27,0.41229801848194947,j
28,-0.4178950176199583,t
29,1.6048196371825532,h
30,1.3698356502296003,r
31,0.8110616357251527,d
32,0.37169478744009554,x
33,0.40650932874992296,w
34,-0.29822450453890864,s
35,0.14265307787399853,o
36,-0.21287416652963143,g
37,-0.356593251923092,u
38,-0.18622042104313838,g
39,0.40771056912513226,k
40,-0.7663253607119761,i
41,-1.1542508892700947,c
42,-0.43675826462030964,i
43,0.2445269572238506,e
