a,b,c
1,1.5542905843778707,o
2,1.5881650315827658,y
3,0.6478932412168505,x
4,1.3060657198091663,a
5,0.8699048922356327,o
6,0.09391324238868351,y
7,-1.5350444264699992,w
8,1.7688806053308765,b
9,0.31194564971443134,k
10,0.30985657429347013,j
11,-0.020815459581765818,q
12,-0.07890736672916629,x
13,-0.7292560764677092,a
14,-0.34592441654052003,v
15,0.09017221018697735,t
16,0.4451305048465109,e
17,0.9711236398772777,t
18,0.6371652327921123,d
19,-0.33913959662945165,i
20,0.9845789969955616,k
21,1.1634279293178413,g
22,-0.420529246933013,w
23,1.0445188683034956,r
24,-0.6769117028086404,m
25,-0.6747452404703785,b
26,2.2963174215289825,n
27,1.2185412588529445,m
28,-0.7574484443809076,n
29,2.3849765723745784,n
30,-0.897654524602488,y
31,3.095983648894521,p
32,1.4596424309005518,g
33,1.583416780352853,z
34,0.588018989413405,k
35,-2.005936788224614,f
36,0.9809234084130292,x
37,0.8593616128857198,d
38,-0.47990483053437594,j
39,0.8100943522279553,o
40,-0.8166154475392354,c
41,1.6796681202711825,i
42,-0.9917200030610833,p
43,0.7283058224623506,q
44,-0.02017295658779254,j
45,0.2219653450151842,v
46,-1.7190829032929342,c
47,-0.6806271251813488,x
48,-1.5545398764390896,q
49,1.0452997511848765,o
50,0.7769720257983199,l
51,-1.0992847102037981,u
52,0.37533983680352423,f
53,-0.12928552036226257,u
54,-1.535419924915832,g
55,-2.47224212410157,h
56,-2.7446739390247368,u
57,-0.19814633051906583,e
58,1.1256577481961088,p
59,0.9213853667009745,i
60,-1.006273711847406,t
61,-0.6734685965002303,r
62,0.47458687520154436,l
