a,b,c
1,0.8371388345862442,z
2,-0.7861465908856262,h
3,1.2899818244537098,u
4,-1.4343659224805592,z
5,-1.514199035813529,f
6,-0.5228922580117593,w
7,-0.5551650297569476,s
8,0.5845601219962795,p
9,-1.3400561968251354,y
10,-0.27347806462030344,m
11,-1.1527274528177045,u
12,-1.7422503196203867,f
13,-0.22702830352355138,c
14,0.6785565106027895,b
15,-1.9681217654626548,j
16,0.12205803672060267,d
17,-0.6647866606095085,n
18,1.6338555854519685,v
19,0.14313111664509684,o
20,-1.3583162435788656,z
21,0.8890537555137503,d
22,0.06952230053669407,b
23,0.008336259694380021,r
24,-0.2773938872085197,q
25,-0.9813139644609987,d
26,-1.5183716059061205,u
27,0.7343688453394983,q
28,-1.5249806345983725,l
29,-0.6484228456026512,e
30,-0.19480721801860912,g
31,0.8768301674391993,l
32,1.4489443465202425,i
33,-0.3646561548315358,k
34,-0.7221873373226494,y
35,1.9861853247692978,x
36,-0.18177265511954624,w
37,-0.4635527130238007,n
38,1.2779559299247047,x
39,-1.0276336637178949,y
40,-0.2193499439026903,p
41,-0.6467280653844909,u
42,-0.04371239368478379,o
43,0.36650571268129917,d
44,-0.86276341421902,y
45,0.6879885542659447,l
46,-1.096346722361278,u
47,-1.5376503419414274,i
48,-0.20108635285718374,y
49,0.06868437317336246,n
50,-0.317553080060004,n
51,-0.8800434408481151,a
52,0.07319056578983375,s
53,1.784318246524674,a
54,0.08906787406683972,k
55,-1.3132635636639791,s
56,-1.2759759792458267,x
57,-1.8641053224171824,g
58,-0.9139020272466636,k
59,-0.1808263820167408,v
60,0.20625534423316266,b
61,0.9065874795111653,u
62,0.3727912868912807,v
63,0.035130408259785334,y
64,-1.461841215089555,i
65,0.8711635105552743,x
66,-1.1072908490758229,m
67,0.3007675637147403,x
68,-0.8962484034182301,s
69,0.08022219520873335,n
70,-0.4200732784379539,k
71,0.11396621070685702,o
72,-0.6617362916014665,j
73,-1.7228308945714528,q
74,0.3095385959303204,t
