a,b,c
1,0.8613324254181487,y
2,0.3058928743232098,h
3,-0.43354084682040267,m
4,-0.7124427815946713,n
5,-3.7508780527439876,u
6,1.427685554701221,i
7,2.1587561803367503,j
8,-0.809033628305903,q
9,-0.6435752839779448,t
10,-1.1238123882642217,d
11,0.2509227733367601,g
12,-1.5609072256286565,c
13,-1.490255614716535,g
14,1.6175188192355656,z
15,-0.23928121481340775,i
16,1.923923067366642,w
17,1.0817845434018203,t
18,-1.4106398960894375,w
19,1.3282666938068401,j
20,1.9875856210221063,x
21,2.087427757794788,g
22,-0.8911796450148045,z
23,-0.6425079814758954,l
24,0.9743766891076989,d
25,0.11239965683357828,l
26,-0.4957624032923719,h
27,-1.8218694225370975,x
28,1.8492827088988482,z
29,-0.8366057541219927,p
30,0.7614921198720239,s
31,-0.7119874428106331,q
32,0.7890188924028091,y
33,-0.34789455723516993,t
34,-0.31770511123232553,v
35,1.1060927200086064,k
36,-0.7649681105082777,x
37,-1.1748282011173454,q
38,-1.4234089035913382,t
39,0.9797444937623319,w
40,0.08074834467328748,v
41,0.23325149086939168,u
42,-0.7213391444762421,j
43,0.5358968021341233,v
44,-0.5462259985567745,z
45,-1.5778694812561935,o
46,0.5261936980041256,a
47,0.06520310672637786,b
48,-0.4029137459096173,g
49,0.0499117278801239,r
50,0.884866025994418,j
51,-1.418683485796061,h
52,1.908672256495539,g
53,-0.6390411140989138,w
54,-0.1300327313537195,m
55,-0.439579617015371,x
56,0.23031216383168265,a
57,0.4090407504471954,b
58,2.7491482053368372,s
59,-1.4386795724079393,s
60,0.9343635867428466,d
61,-0.46545799546085287,q
62,2.641142175524508,p
63,-0.38457710113349947,b
64,-0.5460849855964935,j
65,0.8170644820310536,m
66,-0.7662265167779512,m
67,-0.32680278600899326,r
68,-0.01013469424601144,c
69,-0.31952018841277435,w
70,-0.6717758693855775,a
71,-2.1251251790389505,s
