a,b,c
1,-0.9668711281177098,q
2,-1.5123746919466217,d
3,1.9142872775833268,s
4,-2.2974708246079203,o
5,0.25825486708329004,h
6,0.5632568086563082,u
7,0.7171079976125653,d
8,0.12889000533135284,m
9,0.11681273251238283,n
10,-0.7831994449836135,c
11,-1.8812707456172235,c
12,-0.3708211533985491,a
13,1.9404206241351476,x
14,-2.383987891158123,g
15,-0.6957174360022985,v
16,2.0227604136926933,o
17,-0.46965575728157793,e
18,-0.2566399209814834,p
19,1.1813411942052088,u
20,1.2743188239060903,a
21,0.885764007977249,q
22,-0.024275776280370403,j
23,-1.1809363978563006,q
24,-0.5474647208447958,u
25,-0.1340529148129766,q
26,-0.754451585814026,u
27,1.140687881720152,y
28,0.1450900590908842,h
29,1.4095159243816302,d
30,-0.6162655493703828,l
31,-0.4045964096757687,v
32,-1.0524382081119117,s
33,-0.7062136966099202,g
34,-1.8451410164530104,s
35,-0.7995218181350469,q
36,0.4168085113215825,p
37,0.2592589842261456,z
38,-0.7243223698791985,d
39,0.03800000876476326,s
40,-1.528298482576474,p
41,1.0649655594850793,i
42,0.2889603005462438,q
43,1.5091436803174798,e
44,1.4700266189878295,l
45,1.2659429320137248,s
46,0.0166409750040631,g
47,1.4222570067187255,j
48,-0.5473437355474547,e
49,0.7674359379627179,c
50,2.3027713359540964,l
51,-0.7454708997654488,o
52,-0.9735331086500801,k
53,-0.5335072371220347,m
54,-1.1210027734770605,r
55,-0.4910366375765486,o
56,-0.5592980862647208,d
57,1.296346342313012,n
58,1.774929926912191,n
59,-1.1397340197271295,s
60,0.6294414468427755,c
61,0.17833764600612895,m
62,-0.35119009532942985,a
63,-0.36490407661368496,v
64,-0.2535270128558225,j
65,1.907755672967074,w
66,-1.1255839051761187,t
67,-1.830301178492378,j
68,0.525352196163147,j
69,-0.5898322435793598,g
70,-1.2531902297617776,u
71,-1.2124258728853095,t
72,0.42804211389616137,x
73,0.10505639570080923,g
74,0.9829818631306129,z
75,1.1311975461209913,o
76,-1.5900439488735953,m
77,0.2487022694901788,w
78,-1.1433832155834793,z
79,-0.2594011393013585,d
80,0.09538378206808693,m
81,1.4999690129025551,a
82,-0.4393645486505587,q
83,-0.2558145468418724,w
84,-1.479196580576931,k
85,-1.6117755022333229,z
86,0.2536987458014184,n
87,-1.6758695673744013,h
88,2.84728083113069,i
89,-0.08132240086883916,a
90,1.3424440546507248,n
91,0.4605334918785682,u
