a,b,c
1,0.20420833513909087,p
2,1.2950752369405083,c
3,0.06648858586020039,n
4,-0.13665243622814266,n
5,-0.42030329161682295,b
6,1.687382668973888,e
7,0.6540473652987236,z
8,0.34840663057423815,w
9,0.5565520178049487,p
10,0.8686201195544944,c
11,-0.6536446889318701,f
12,-0.4997888616185856,y
13,-0.0990409426701385,y
14,-2.3772181660016813,l
15,-0.9346663545530224,x
16,-1.8431465547339398,e
17,0.7560121375583625,c
18,0.9341411900940804,j
19,0.33655994686437307,y
20,-0.2982849931481398,o
21,0.9023921082355144,i
22,-0.2800619000785479,s
23,0.7919388516405909,p
24,-0.531236384491486,k
25,0.18759084453679464,m
26,-0.9881286372366017,u
27,0.4424227244745957,g
28,-0.09266294301971645,d
29,-0.8609333703093404,p
30,-0.8482484924087378,a
31,-0.12727364412023998,e
32,-0.19049468402476538,d
33,-0.04645110455217203,e
34,-0.16555840149156673,m
35,1.6060631863152781,p
36,-0.7330045709027795,b
37,-0.32708449806909046,y
38,0.9283693392885781,d
39,-1.1600294153750852,n
40,0.5510140865818619,x
41,0.3082884412302211,o
42,-0.6335376037678616,e
43,-0.3936529589893434,y
44,-0.43226715730995346,n
45,3.3430979302571715,l
46,1.160912248576531,v
47,-0.35044372536594115,m
48,0.6907298417579164,a
49,-1.3581281546913702,d
50,-0.3663877170355706,c
51,-1.0436823795656547,s
52,1.3017908851534237,k
53,0.9434288777675333,p
