a,b,c
1,0.6997590790269292,t
2,-1.3350442438488692,y
3,-0.32241952094630355,a
4,-1.4941905615584092,d
5,-0.9041298488285815,b
6,-0.52750188796178,n
7,0.7233818028934711,t
8,0.2881813511581898,z
9,1.7315421465989282,r
10,0.19491207818869644,u
11,0.08321999506417926,b
12,2.053023597297956,t
13,0.08713867436792815,g
14,-0.0030424983294521798,t
15,0.6761004412322947,r
16,-1.1453010429062755,x
17,0.4931059796265353,i
18,0.881354469027204,k
19,0.38913399420067896,d
20,-0.4697788996133417,l
21,-0.09235472131556054,c
22,1.0986674617539038,x
23,-0.8628220557305294,c
24,-0.4427520574070927,w
25,0.6247428927244199,u
26,0.6281896733782769,r
27,0.8738278666692525,y
28,0.34103307015100465,u
29,-1.9036510645806708,f
30,0.8001896001968535,r
31,-0.7723226627680112,n
32,0.049027721490894974,x
33,0.6487373570667924,y
34,-0.03669733997244923,u
35,1.4397450252982151,b
36,-1.4136319458939723,a
37,-0.735749255029833,q
38,1.111074539351075,j
39,0.789346668973691,r
40,-0.4309197477508857,s
41,0.32114245836936267,s
42,-1.2662509400850008,k
43,-0.8152647909966328,f
44,0.5885672722183725,y
45,-1.4763267816513337,z
46,-0.08577970162206378,s
47,1.4263973963423238,n
48,-1.34969588957853,d
49,0.3565960481353899,q
50,-0.5874428487665734,g
51,-1.0120384157447426,l
52,0.8733981348627387,l
53,-0.6110299140936241,d
54,0.7508391973630811,b
55,-0.8555443671225078,v
56,-1.7582221208000088,q
57,0.5923233272059648,j
58,0.5429841889579139,e
59,-1.0924606760125921,h
60,0.3641417796652542,o
61,-2.8166301115415733,b
62,-2.568375235807415,d
63,-0.18794361126587544,k
64,0.12770954325999587,j
65,-1.627183277195721,k
66,-0.19928847015438786,r
