a,b,c
1,0.3040507285132265,y
2,-0.42819308388322624,x
3,-0.3848568056229175,b
4,0.021639841702671064,m
5,-0.8388452610983794,d
6,1.2022906311048307,e
7,1.3624299212756674,p
8,0.3619657099489215,h
9,1.3116933553352343,a
10,-0.07231073802530494,l
11,-1.4055226638508862,x
12,0.2285348662097096,v
13,0.39708801474301847,w
14,0.8517034202537443,n
15,-0.7748541701094643,q
16,-0.07706233320312146,n
17,1.3092609192309745,i
18,1.8304938012417171,y
19,-0.6583309237848368,n
20,-1.0063078061593707,n
21,1.3631497730723894,l
