a,b,c
1,0.5525946573888102,u
2,-0.7340394039871753,c
3,-0.008348559573404246,y
4,2.0611459140063686,p
5,0.9374562078075677,v
6,-0.22784042022177906,a
7,0.31884349632881887,w
8,1.1874116763162197,n
9,-1.5519220843679866,h
10,0.6266060008847583,g
11,-0.8504132989239038,j
12,-0.8945156924610329,n
13,0.6123278738134349,a
14,0.451165401719238,k
15,-0.7809154965595223,k
16,-0.5249580760062597,t
17,1.3786076801215008,d
18,0.7358721721453078,j
19,-1.7433303616913338,m
20,-0.41898132905168384,s
21,2.6037455713160886,o
22,-0.7953829905805221,p
23,0.9168761054433613,s
24,-0.6401913933060971,s
25,-1.5199504998763926,g
26,-1.150152984728815,d
27,-2.546391392773254,r
28,-0.922297221359946,n
29,0.26675818659017425,j
30,0.3102834191866731,o
31,-0.27135203569582034,x
32,-0.31219974134847084,j
33,-1.0665176187151446,f
34,0.4334050726037626,g
35,-1.024240580407126,j
36,-0.30401271854742434,r
37,0.9119880160827555,g
38,0.8003363155794535,g
39,-0.1614789362666572,u
40,-1.2987157171544754,t
41,-0.12340952727651164,x
42,-0.6668003428198095,w
43,-0.22956886046698752,m
44,0.37951025786975484,e
45,0.8124164581103165,s
46,-0.3437042537108606,v
47,-0.049567491526654066,q
48,-0.8822916362397962,c
