a,b,c
1,-0.1333964789302512,z
2,-0.16486188683137876,m
3,0.39726390071745876,s
4,0.2099318814773019,n
5,-1.5928224658621375,m
6,-1.3434321566732055,v
7,-1.0461576768983025,z
8,-0.31204639765581904,y
9,-0.11044991108358838,v
10,-0.370140853948362,d
11,0.06822868667521796,y
12,-0.03540034039538817,q
13,0.5941003852053556,n
14,-0.025005271176121058,d
15,-1.1000607727787588,d
16,2.6329682026064707,k
17,-0.5165884718136348,f
18,-2.4055407985057418,f
19,0.19303058213919516,l
20,-0.0026302060204530554,t
21,0.25236853155154026,n
22,-0.06806265026103454,a
23,-1.3019475628531225,i
24,2.3832952410610404,b
25,-0.7594154782312507,d
26,-0.9229983256363236,s
27,2.525284621658319,i
28,0.32411712678741417,i
29,0.09787847290105382,l
30,-0.3443437656034766,b
31,0.5235677266849402,s
32,-1.445583200841173,p
33,-0.5730249916354159,g
34,1.0987185489409652,m
35,0.6416634612621535,g
36,0.07100815035463733,s
37,-1.1197916856889816,b
38,-0.1421591380613107,j
39,-0.4966034894325203,s
40,0.27862313446086895,i
41,-1.1838869213236014,c
42,1.4073567071216622,d
43,-0.7507693628919389,k
