a,b,c
1,0.9877050430832719,f
2,0.11089151844983255,d
3,0.3547117806903238,t
4,-1.2303844362176941,k
5,0.1198122586210618,u
6,-1.2858732213572268,f
7,0.8226576333468983,c
8,0.3952623122007401,i
9,0.3767670497621971,f
10,-0.9298833094061806,p
11,-1.6673708959640559,r
12,-1.1362618859817089,i
13,-0.29587588723429814,o
14,-0.3813807343777311,w
15,1.2440987954073495,i
16,-0.7259492099933665,q
17,0.8029967700130701,h
18,0.35435792476606187,k
19,-0.4163411365766204,q
20,1.6986263325646473,x
21,-0.7589590333745536,u
22,-0.6245469924283761,p
