a,b,c
1,-0.7726649061734449,b
2,-1.2304614050560405,x
3,0.3324174616122451,q
4,0.0511604289902558,e
5,-0.19501893985316152,j
6,-0.29006712450006955,c
7,-0.11561592423345719,t
8,-0.48594757876633926,u
9,0.19293809242115123,f
10,1.0266950643069321,f
11,-0.285954927216952,q
12,1.1391233439528645,s
13,0.5262772679725781,z
14,1.0115701158721502,p
15,0.28776128767462583,w
16,0.038333134916412596,x
17,0.005991349315190907,f
18,1.4056769686446895,i
19,0.509417883695421,y
20,-0.20404954776175963,j
21,-0.3844984402628926,i
22,0.7367212849166299,z
23,-0.019110257791711233,n
24,0.03787259223579346,c
25,0.9794988372786919,v
26,1.8106641686683227,k
27,0.05504722507738343,x
28,-1.1165060126359798,m
29,-1.1108101819546488,i
30,1.4421453498897896,b
31,0.5489786690787167,n
32,-0.20917546175845173,u
33,-2.0032499609182763,k
34,-1.0574678192948388,f
35,-0.8303211642390806,n
36,-1.5576153401262218,x
37,-1.2733677673540642,b
38,0.8238034439343449,p
39,-1.9041502986144847,j
40,0.2619551849292773,d
41,-2.398412687053029,c
42,0.48192705053911944,b
43,-0.09633596361112383,k
44,0.034332376401686786,t
45,1.1391462049250567,i
