a,b,c
1,0.7403012003478407,h
2,1.0883211180056032,y
3,0.2751078250663507,s
4,0.15614336241888002,j
5,1.941722577630743,z
6,-1.589780900161352,d
7,-0.4193577397117264,i
8,-0.014724368754700661,d
9,-0.582962992283643,j
10,-1.1844468967096418,f
11,1.1003642632655233,m
12,-1.6102569258433324,x
13,-0.059559652788267935,b
14,-0.2758334031088217,e
15,0.1595082690161164,v
16,-0.030440667087661383,z
17,-1.0752640786837497,u
18,1.7825728932088287,w
19,-0.8193702846771517,k
20,-1.180035401296482,z
21,0.14539251693054134,v
22,-0.07784093878267337,p
23,0.008711469293470617,v
24,-0.44442718896200634,y
25,0.10464114048906485,a
26,1.014011029484986,y
27,-0.9110403734103356,o
28,1.129735458420685,l
29,-0.23684791728592988,k
30,0.18100252607254763,e
31,-0.26371593989071807,q
32,1.2292190110443706,g
33,1.7817125998325918,c
34,-0.969246306674835,y
