a,b,c
1,1.5532576007408598,z
2,-0.2753824772989307,f
3,0.6302123060620711,j
4,-0.41215456421904667,y
5,1.4800320699381437,a
6,0.829154015534388,i
7,-0.5912151830643976,b
8,1.2453239646133571,f
9,0.3143335629402728,d
10,-0.05214880829193168,v
11,0.9401789184573461,m
12,0.3731106565727013,r
13,0.40566136272170894,g
14,1.6407537808723969,x
15,-0.6032776750351099,n
16,0.17162067577587456,z
17,0.5887829079003473,n
18,-0.08961964633303977,o
19,1.272457988405263,o
20,0.22317188633789,v
21,-0.4097359971751827,z
22,-0.02032206444651088,k
23,1.0580468996318275,s
24,-0.13645621506766326,l
25,0.2785026126351338,x
26,0.3166731135102331,b
27,-0.8658542747815765,s
28,-0.8963527750034788,l
29,-0.6005066192742614,i
30,0.5985124778054594,t
31,-1.238021807439664,m
32,-0.4231722551387554,u
33,-1.2746414843260103,m
34,0.13611251694339183,i
35,-1.4182807161708881,d
36,-0.8342722949762813,k
37,0.19105841076598146,n
38,0.6184240780693886,v
39,-0.026074143421804558,x
40,-1.6625723067066234,l
41,1.1688279440325688,f
42,0.54944447581255,c
43,-1.355165131801779,s
44,-0.3794001367287934,l
45,-1.2501934280398637,y
46,1.2182744248162551,x
47,-1.8148970704549299,v
48,1.307703471215289,h
49,1.1316313116561343,r
50,0.2719090789274069,m
51,0.37736249957531054,d
52,1.207677957391174,c
53,0.7018625188907581,n
54,0.4875233014202752,t
55,-0.0820818696102899,l
56,1.1881728070909332,p
57,-2.082719469662681,u
58,-0.08512496172682002,y
59,0.6522046425658218,x
60,-0.6736231573436845,z
61,-0.42182591124676777,g
62,-0.4817462465161244,x
63,0.15690997520410377,y
64,-0.4095686725322544,u
65,0.14987408086983972,c
66,1.0570399907793055,r
67,-0.17390123668679702,r
68,0.8447922663588242,b
69,0.19499602518308717,g
70,-0.05325934046952616,r
71,-1.172428151463437,x
72,1.3688039623456005,u
73,2.6590330472727586,k
74,2.089315139539659,a
75,0.9487471471240889,l
76,-0.48527064033777423,a
77,-0.6906908540217347,a
78,-0.047970549252667805,e
79,1.674627831954374,x
80,-0.21493604489935175,y
81,0.16326102599301,s
82,-0.2896825350954074,m
83,-0.6384892358448736,d
84,-0.37375850270099015,y
85,-0.5175396438827854,o
86,-0.270976943839784,u
87,-1.0260708518938555,q
88,-1.1303016830835353,d
89,0.5683334619445299,g
90,-1.1766688548656645,m
91,0.2694764899037919,n
92,-0.05475494911092419,m
93,0.09539937387581646,e
94,0.9730054624261617,d
95,-1.4507168781314972,r
