a,b,c
1,-0.6424541679412327,r
2,0.2714980925049281,q
3,1.0026235420380427,m
4,-0.16943545822980854,s
5,0.31966174865175806,u
6,-0.8713912451276005,g
7,-0.8329636388780562,j
8,0.6454852592939545,r
9,1.1931861710874796,h
10,-0.005243193736397948,k
11,-0.17385187894489854,v
12,-0.9691941649305298,u
13,-0.4819333719300092,o
14,2.0382959225134214,h
15,-1.0488278173904058,e
16,0.9643266134640087,b
17,1.8058049657983828,y
18,1.5197434326035708,v
19,-0.014156832333798258,r
20,0.3523129871844366,f
21,-0.1242538560916703,s
22,1.2018974253239314,l
23,0.4618165548651819,n
24,1.5281414279934444,p
25,-0.2737459434373003,f
26,0.22462984712963244,q
27,-1.6593477918639021,l
28,0.5792577902009143,p
29,1.4160845233318355,l
30,-0.40571077933213945,x
31,-0.11534627297511789,c
32,0.9638820170367093,w
33,-0.8642785310093032,h
34,1.3195409917960508,j
35,-1.6894470576216707,h
36,-0.2090387271803708,j
37,0.24488764111276387,w
38,-0.892801460570348,i
39,-1.1177853783028082,w
40,-0.5250195441817831,k
41,-0.48325492787094115,h
42,-1.3991344932487855,l
43,0.9082784877583845,t
44,1.572808788438377,d
45,0.15491057799089336,p
46,-0.8437957559372706,i
47,0.3917667264438128,u
48,0.20799645140860634,l
49,0.7287595004446688,e
50,0.6356414261220754,m
51,-0.7262212752395172,y
52,-0.5179282199464116,e
53,2.0340477581266496,a
54,3.0833025142101214,r
55,0.3593122761492225,f
56,-0.7722860751992348,v
57,0.8652813197263729,y
58,-0.9491200121350144,l
59,-0.6008455565856945,x
60,-0.1770128800411054,h
61,0.955754533360866,o
62,-0.9398010347816177,c
