a,b,c
1,-0.15402276551342084,v
2,-0.3111495311381932,k
3,-1.6948345188330929,s
4,0.5443302184379284,i
5,0.6373655552779814,k
6,0.4145858091736057,w
7,-0.004316348083575883,r
8,-1.021983579041637,f
9,0.4371363823205418,s
10,-0.352620096450565,j
11,2.1532640005458514,v
12,-0.5907198081378409,t
13,-2.3333823391726702,h
14,-0.7556144713562011,p
15,-0.6443966960024937,l
16,-0.7941864499217858,m
17,-0.25024621762978194,k
18,2.2172892419871486,l
19,2.7282260046451023,z
20,0.9025971794740077,d
21,-0.15114581406991645,v
22,0.9757670168178674,u
23,0.9555332724750085,t
24,0.7999279139836111,i
25,-0.8203257375242522,z
26,1.7089535503460473,f
27,-1.9854009888990423,z
28,-1.6091680451727506,p
29,0.8555650655639843,w
30,-0.5592344158129753,e
31,-0.9373473326182358,v
32,-0.005845296354090093,n
33,-1.5858047126580261,j
34,0.14202003567095256,t
35,-0.024482937072139128,y
36,0.6615890272176425,r
37,-1.6382953405477372,x
38,-0.3132346984431599,a
39,-1.4734800341518062,d
40,-1.1186287904252876,c
41,-0.8423482375572073,k
42,-1.079558842519485,l
43,-1.7452828357795553,f
44,-0.77254319101425,s
45,0.1799899825767551,a
46,0.7082170820377716,w
47,0.2659447420298101,b
48,0.9887253015169462,n
49,-1.283200871036707,l
50,1.2838574305785764,g
51,-1.3280986648488116,v
52,-0.535531546352608,c
53,-0.1965621179146725,q
54,1.0005391138208228,k
55,0.5193426270445576,m
56,0.29584643738812266,b
57,-2.02427901926703,p
58,1.1313107141653216,b
59,-0.14762798536871916,h
60,0.09792922021867319,o
61,0.38531270737662593,f
62,-1.1703240536645267,q
63,-0.03404567062874729,u
64,-0.7706544210649013,e
65,1.1150138643502856,q
66,0.8008158612293567,y
67,-0.71863919601971,y
68,-1.314796157558083,l
69,0.49780417152798284,w
70,-1.019641999721828,q
71,0.39051141405551215,j
72,0.6071269073056101,c
73,0.021681992406955345,h
74,0.700436819358502,g
75,-2.266118138864133,g
76,-0.9546182547170021,y
77,-1.6377619146131004,d
78,-0.5686253787490916,y
79,-1.8002046195457007,q
80,0.8297457970406773,k
81,0.47252820321340483,j
82,-2.687970062565502,g
83,-0.6883158254187219,u
84,-0.4536911518966594,k
