a,b,c
1,1.366516030893556,j
2,1.0216188323522806,e
3,0.5834777765850143,n
4,-0.31044314889169916,y
5,1.7490075047141356,h
6,-0.2038706106953628,s
7,-1.5142732321581538,t
8,0.5795765903530787,o
9,-0.5264063313629677,m
10,-0.8747241081667624,m
11,0.018254481082935585,h
12,0.08902513526802958,e
13,1.43538491078351,m
14,-0.7381637825838062,m
15,-0.1085817693660507,s
16,-1.3459185404047114,o
17,-0.5030034769704491,b
18,0.21928041254535233,w
19,2.2385873573366046,x
20,0.021218881798409372,g
21,-1.0436017541661944,l
22,-1.7508202456089903,a
23,2.467396433971125,n
24,0.6400927109630059,t
25,0.3207080669165952,z
26,0.15244237865313198,e
27,0.23420021293916735,c
28,2.2414182674899257,c
29,0.013606208745629199,d
30,-1.4031827911526527,a
31,0.31198978136855077,o
32,-2.0949162725487884,j
33,0.10302112268925004,m
34,-0.0996645246868541,l
35,-0.32819976071916396,f
36,0.22487355754665905,k
37,-1.1778238672687376,g
38,-1.08856066334819,i
39,1.127453453387655,p
40,0.5480671678112535,v
41,-0.10539770838676056,m
42,-0.3668528377480699,k
43,-0.24237090425120675,q
44,0.5798891077440251,a
45,1.3788301727120695,j
46,0.0244909493390459,r
47,1.7921736017867382,c
48,-0.12754707218265046,t
49,-1.3634279649444614,w
50,-0.08310667049595559,b
51,0.15667588722544737,t
52,-0.6704368545475763,t
53,0.029656351784466004,l
54,-0.654280491153524,w
55,0.5518853106932257,j
56,-0.9407798977674697,i
57,2.5011763786485655,m
58,0.3210301288264392,h
59,1.7415598982654805,j
60,-0.41677574844508203,j
61,-0.10146536288593828,l
62,0.46188016793001174,t
63,0.032028286603923706,y
64,0.3924998517611409,o
65,0.5931508805418606,c
66,-1.303361201241874,m
67,-0.384047733827865,s
68,0.3382256963494176,a
69,0.8825102111045225,z
70,-0.36571635283994863,l
71,-0.43124733984830815,q
72,0.8344314556077078,u
73,0.6940982332501158,o
74,0.7239043281075086,b
75,0.16068564718426717,d
76,-2.030941998914942,v
77,0.7427655278852255,s
78,1.5260951856906426,k
79,-1.630392484907425,m
80,1.234810457128131,d
81,0.010586630352330439,x
