a,b,c
1,0.46145646218532077,u
2,-1.0079938469771739,s
3,0.29797381454175287,b
4,-0.4276228417209655,y
5,0.028101686079148865,c
6,0.31277557545749923,o
7,-0.3751524880270412,n
8,-0.1491052763224966,w
9,-1.1593302574740723,z
10,-0.6529842678212077,g
11,0.8731362076840085,m
12,-0.5779075254324452,a
13,-0.13132574710418418,k
14,-0.21379882588185303,s
15,0.20904976819025106,l
16,-0.9189188658336842,t
17,0.2933547129541378,d
18,-1.14850856306727,g
19,-1.5110146404298983,u
20,0.7655568502360446,w
21,0.4972548548833707,i
22,1.1943012891079847,o
23,-1.4376051970526715,o
24,-0.26595138948313585,t
25,-1.2652432719737146,b
26,-0.904288510585505,s
27,0.09076270733832759,q
28,0.4394703666602631,h
29,-0.1868215055916807,o
30,0.42832454336195885,a
31,-0.394189588420046,c
