a,b,c
1,-0.06803899572994065,l
2,-0.14230615995042756,w
3,0.050557062564018256,n
4,-1.8445225929296145,t
5,1.551743401744828,f
6,-0.015565389389561795,a
7,1.1002833899463964,o
8,0.1625104666890573,q
9,0.39790669478526663,q
10,1.5896622129461213,r
11,-0.10306148608091317,s
12,-0.0771907475081649,b
13,-0.022969516961785712,q
14,-0.6088903427085769,f
15,0.3967597618303851,l
16,1.0609718885631438,u
17,-1.0784829274889112,o
18,-1.9349155256659847,m
19,0.8080186445617598,y
20,1.9849815004361506,e
21,-0.592013894007665,l
22,-0.8110732240272663,e
23,-0.9170251189531191,c
24,-0.7333047190060569,t
25,-0.15544693949420338,x
26,0.39751730517532313,k
27,-0.5675496255735382,s
28,1.216330105374853,n
29,1.1997302898795776,u
30,-0.16755842743691324,r
31,1.689917519514948,l
32,0.6972632564221378,f
33,3.5985978111096997,p
34,-0.057230067359620024,k
35,-0.4318210935574207,c
36,1.1763535590401142,s
37,1.1638748540629034,l
38,-1.8711525102306354,k
39,0.7452681558729288,x
40,0.4502622210325376,e
41,-0.41490136833897656,m
42,-1.698303067329999,u
43,-0.06628691541383444,k
44,-0.8880171520131367,r
45,0.10146122360991654,t
46,0.44815139102062607,e
47,-0.7747884427517145,n
48,1.2496011026568565,d
49,-1.6734673522156929,q
50,0.586578170023193,p
51,-1.1962276776828946,j
52,1.352548220914483,g
53,-0.5778988619303604,b
54,0.35926178158877525,w
55,-2.098763663064308,o
56,-0.22400902532117847,u
57,0.3921061433246906,r
58,0.5865598933845009,t
59,-0.6540657628345026,h
60,-0.5761238045493557,v
61,2.4053491420711883,z
62,-0.04793251853318864,u
63,1.1770859086715204,q
64,-1.6168011438190912,m
65,0.631104909097375,b
66,-1.0816513513805261,w
67,0.17216521991116374,b
68,0.798415687437211,n
