a,b,c
1,-0.4114359801125178,v
2,1.3641981827847547,a
3,0.8675069511307446,m
4,-1.1453700735541412,m
5,0.43291487901319164,v
6,0.16002318954544464,l
7,-0.6282904584185129,g
8,0.48474424353376055,n
9,-1.5582265387135612,z
10,0.5665872671223868,s
11,-0.45183689973591407,m
12,0.6084535533016928,i
13,1.6842252265452797,d
14,2.060165614451972,m
15,1.6080306757151317,q
16,0.6520523143861717,d
17,0.9135017758861574,y
18,-1.0695704143703648,b
19,-1.208846905299035,p
20,0.4288844278786126,y
21,0.9438427193232227,i
22,-1.9040692252704061,u
23,-0.550320779487912,v
24,1.1971714208310942,u
25,1.9139348093238808,j
26,1.6830171456662437,o
27,-0.003296404358758374,p
28,0.2233682339322798,f
29,0.2450035479542039,h
30,0.3411399481710175,s
31,-0.37173064495119973,u
32,1.0384677932542623,e
33,0.6043372582584072,v
34,-0.10039043921722227,d
35,0.1760598218090001,w
36,2.7627408979216432,k
37,1.8625645705771463,u
38,-0.7629289855826936,m
39,-0.40228461415903377,u
40,-1.1106169736904548,o
41,-0.20234726607537565,w
42,-0.2370761036654122,e
43,-0.8877793459231208,h
44,2.4873934581851227,u
45,-0.04717559379186687,j
46,-0.9070651785868012,q
47,-0.10749974267407489,b
48,0.7873843003185832,o
49,-0.09369277450430533,p
50,-0.07840385481912115,f
51,0.04317919518731005,z
52,-1.092933661420905,p
