a,b,c
1,-0.49273584099633366,o
2,1.1925404834311852,v
3,-0.5872905305960558,c
4,1.3524225821257714,o
5,0.48510133067648475,x
6,1.0989979032976545,m
7,1.2015637221544628,s
8,0.8804780279796042,s
9,-1.1205110261084532,v
10,-0.412226680871085,i
11,-0.9310925989212138,n
12,-0.3600807747834186,n
13,-0.6718160867272669,d
14,0.5530745223306534,c
15,-0.24631209261581585,w
16,0.854232710820351,l
17,0.6001909924691142,c
18,0.7180897377511978,z
19,-0.8088815548288469,i
20,-3.054256473391626,t
21,1.0951879376225355,m
22,-0.2462623778610109,e
23,0.38999669000315174,o
24,1.0268303305021362,v
25,-0.78028843536044,w
26,0.15242910710040192,z
27,-0.43552737700468197,e
28,-1.0000814272272047,e
29,0.49816937427787056,t
30,0.988777249424895,n
31,0.18541052438721023,s
32,1.6242857654599618,a
33,-0.2670747542759794,t
34,0.006641674969843564,x
35,-1.5334189857896556,s
36,1.2061486050244496,s
37,1.5068179868749083,k
38,0.978634086449281,n
39,0.3578646506905959,a
40,1.17973243801308,t
41,-0.08540352477471032,x
42,-1.2087664395324633,s
43,-0.5411144120709296,t
44,-0.627723188135315,v
45,0.6881420979915072,s
46,1.2988795511342746,a
47,-0.08090676641891875,f
48,0.10170198889599144,h
49,0.4654210034402575,w
50,-0.7172798116728754,i
51,0.039508811276184316,l
52,0.40200739474680525,t
53,0.773539455173597,r
54,0.5638319920376422,s
55,0.17207283477714225,a
56,-1.1334388949318541,x
57,-1.8674077041153936,t
58,1.8338985824607623,u
59,-0.19974477079456054,p
60,0.5903790856381922,r
61,-0.9883159376060296,y
62,1.140229901770502,p
63,-1.636762181896257,n
64,1.7115184371024272,f
65,0.3181788181803568,l
66,-1.234632786843491,w
67,-1.314177542001495,s
68,0.0940254932300242,b
69,0.49431602672498604,d
70,0.8734879785001061,w
71,-0.48423563612831166,q
72,-0.29544341497060744,w
73,-0.7678422862345619,q
74,0.3628360431116928,s
75,-1.2056497409722455,l
76,0.2735131425822136,p
77,1.2360152568531213,y
78,-0.16197747783482555,u
79,-0.7827474435565877,h
80,-0.08191350039186876,u
81,-0.33289812427539717,z
82,0.1780177249950254,q
83,2.431840169218067,o
84,-0.058812093385927945,y
85,1.9267025303999448,v
86,0.2664239988793245,p
