a,b,c
1,-1.7891758714874388,c
2,0.7742053851756994,u
3,0.3538750967309497,x
4,-1.4332335900493234,d
5,-1.3400032932318422,g
6,0.2502273453542447,j
7,0.1163188137381936,n
8,0.8960603547632882,b
9,-1.9545803660901253,a
10,-0.1773211672603762,z
11,-0.20061925595824687,l
12,-0.49495506676499745,p
13,0.41680859675221166,a
14,0.14439502530325501,d
15,-0.4846252551735884,u
16,0.07544813480519746,h
17,-0.6246008956545415,b
18,-0.6253841981796012,b
19,0.006425525937686937,r
20,-2.041200143451067,q
21,0.9424344580823707,f
22,-0.0523041422628744,h
23,-0.5937494025532101,x
24,0.5267787385215393,i
25,-0.3043987816694447,y
26,4.106023036219173,n
27,-0.44704562035283,o
28,1.2510836775466332,u
29,1.1291325996775627,e
30,0.08376058201390567,q
31,-0.9971628972595896,u
32,-0.19935340688410672,n
33,0.5340254936033818,n
34,0.5779480165103887,n
35,-0.32025972600295133,p
36,-1.3725713176985488,w
37,-1.154276613903014,h
38,-1.3194441768273206,x
39,0.007430618038410562,p
40,-1.0833156018710592,d
41,0.18639903552763779,k
42,-0.5373973166979868,x
43,0.3477045904613578,j
44,1.0303807076864009,z
45,-0.5766855314913482,l
46,-0.3472339722936037,p
47,1.3537841445794732,p
48,1.7017472462794647,n
49,-0.3535765905371182,p
50,-0.8261695014356225,u
51,-0.5501845444613005,h
52,0.3341819037309126,w
53,0.7793249299003381,u
54,-0.03034839757231365,u
55,1.8649228792711143,d
56,1.5385504714493452,c
57,-0.8358465077044793,i
58,1.183402743598304,x
59,0.6851955202068665,e
60,-1.5835573424502087,z
61,1.4697333517105937,w
62,0.36299297944997005,c
63,-0.924616915358433,h
64,-0.7632688416126621,z
65,-0.9473694552493539,y
66,0.39328121411502376,a
67,1.3626314369361219,i
68,0.5781300655829433,q
69,-1.3065324469118582,c
70,0.26800390315926703,g
71,-1.0555811516670164,e
72,-1.886861792925923,x
73,1.1714136892129619,j
74,0.6863686636985357,w
75,-1.3300197846740334,c
76,0.9404244551046615,s
77,-1.5557500653284502,z
78,-0.00884846336789486,o
79,1.6518046902771482,k
80,0.387893373522792,c
81,0.5060849094688625,f
82,1.6001956533507637,k
83,0.3492539649337722,o
84,0.6005500078965567,i
85,-0.4583056116512738,v
86,-0.029245502788370056,n
87,0.21857371980792792,v
88,1.798218787740404,z
89,0.38779452663860126,v
90,-0.8224307872113151,v
91,-0.1624704286565022,x
92,0.5150129416500314,h
93,0.2724942802737809,l
94,-0.8491860320783896,n
95,0.038605001622009,a
96,-1.018058467704888,g
