a,b,c
1,-1.8929419770499645,w
2,0.2155455956321642,s
3,-0.21713971955826214,d
4,-0.9247979979857435,a
5,0.028309379210826376,p
6,-0.31999995371793816,f
7,0.1911083348065843,m
8,-0.37462813007837725,y
9,0.5167266915409887,j
10,-1.7966171773407913,u
11,0.31269321150003443,w
12,0.9909915359878879,u
13,0.8316678610358038,c
14,0.12231651824211191,v
15,0.6899307729068013,b
16,-0.4092838105862064,a
17,-1.0466927686726146,l
18,0.2669175320850974,e
19,-2.1229973928668873,s
20,-1.0274270889373334,c
21,-1.2798406109727838,i
22,-1.409999061797044,o
23,0.9885951596256055,y
24,-0.09151647650530058,f
25,0.5428164540656563,h
26,0.9731328583413401,q
27,-0.09596256175888468,h
28,0.6110686478739452,g
29,-0.36305221343209043,l
30,-0.13240919456071507,s
31,0.3639825450034656,j
32,-1.06096649810618,x
33,0.0022566583542414746,j
34,-1.3240604928459987,n
35,0.12770455190383473,w
36,0.3496710159178083,d
37,-0.2635328439936684,h
38,1.3347047565148336,k
39,-1.2702922952697937,o
40,-0.038260082939240124,p
41,0.6540254465187535,l
42,0.3390609478685801,l
43,1.117454733802142,x
44,-0.7665942044862669,k
45,1.1378972443371598,l
46,0.05833195261091771,z
47,0.3946646919085743,g
48,-0.4884928453955752,n
49,0.1535958130208016,q
50,-0.6100046049014827,s
51,-1.1043777116265514,o
52,1.6804869344595224,a
53,1.4909612658843576,y
54,1.0350027470939431,n
55,-0.14674598842997555,f
56,-1.1189781375654806,b
57,1.1743295534037408,u
58,-0.38656911098616414,v
59,-0.4392104688943367,g
60,1.4881491577465453,d
61,0.699586023977471,b
62,1.723970054534829,s
63,0.3904904668130636,x
