a,b,c
1,-1.0437267692752032,n
2,0.03193000025182954,j
3,0.5065739060995842,u
4,-0.6242105587952568,k
5,0.8476406740565208,s
6,3.103412658012606,c
7,-0.8835565628613119,h
8,-0.5138575696992247,j
9,0.043924831390542186,d
10,2.0127725655183974,o
11,-0.18656051918197866,j
12,0.4627592973444826,n
13,-0.15087747080384367,i
14,-0.680438762726141,q
15,0.13779259885938555,o
16,-0.4647581809735887,w
17,-0.9967490076371164,r
18,1.605513813822834,u
19,0.625973862071633,o
20,-0.7094412216229457,w
21,-1.1584029969262875,p
22,0.21863097171991472,x
23,-0.774024851892317,b
24,-1.9465880072975839,h
25,-0.353911845210183,f
26,-1.1585913909321464,y
27,0.7047385389911767,j
28,0.8904385539871623,m
29,0.8504500091456729,x
30,-1.3606508514463413,v
31,-1.36130797463482,n
32,-1.2274425034969236,y
33,1.743294726624463,v
34,0.0598688898173185,x
35,1.5405970696347675,o
36,0.3114091692428775,k
37,0.15421200229825052,k
38,0.11365331499832101,i
39,1.520313221213828,t
40,0.15578176526306037,l
41,-0.980801562985011,h
42,-0.16625508499069946,e
43,0.07535013947489155,x
44,0.9259128335761334,u
45,1.3368304249923002,u
46,-0.17796463820840192,e
47,1.527699362415252,i
48,0.6929260057203819,a
