a,b,c
1,-0.051409079302932384,q
2,-1.456704952798742,b
3,0.4386622474183719,u
4,1.1037937111670957,q
5,-0.4891832316383805,q
6,-1.1264637210226454,j
7,-1.213276178863332,o
8,1.5113815178993042,f
9,-0.6754135279248671,o
10,1.2513256012009843,j
11,1.8428603879239158,h
12,-0.72630943865719,p
13,0.44289577335667324,w
14,1.2080604596773974,n
15,-1.5973676024858097,j
16,-0.3950722355726662,y
17,-2.5320247456896574,l
18,-0.8541334470012117,z
19,-0.7899997928958735,o
20,-0.19182995047593202,q
21,-2.092197898217478,y
22,-1.6618155505233092,c
23,-0.0939220518510966,d
24,-1.6057869363819368,b
25,0.06451364881810723,y
26,2.5042342947536684,r
27,1.636166640915515,i
28,1.6507141878688658,t
29,0.3029132445014622,n
30,1.5376837873240663,n
31,0.5800523268288712,q
32,0.9352015741266473,n
