a,b,c
1,0.19884243774911328,f
2,-0.4613577997418469,s
3,-0.29529020220269436,e
4,-1.1791827099347147,z
5,1.8654619303067652,z
6,0.7300233038720801,e
7,-0.2428811032926507,y
8,0.21139122639970986,l
9,0.45198073816791245,t
10,0.337259711155747,z
11,0.6171124570393869,n
12,0.9157164699562196,c
13,0.48166166034678665,v
14,-0.3354316214923635,y
15,-0.4613961979371044,w
16,-1.0252032540289844,h
17,0.4481851140859005,x
18,-0.6391769794364074,e
19,-0.3097554117196439,m
20,0.5960837949054955,z
21,0.3740749451525528,e
22,0.4320396157566804,s
23,1.1613113710705032,d
24,-0.6683480883110604,z
25,-1.0006218485090441,k
26,0.5062012617123881,r
27,-0.3268069916066396,f
28,2.0351265951078266,c
29,1.613955053160265,u
30,-1.0194828338554762,g
31,-0.5645133756847392,g
32,-0.28288938481930687,e
33,-0.04008683823232251,i
34,1.1878084621609037,j
35,-0.19558085015409293,o
36,-0.22240818602253545,g
37,-1.0416698273360125,t
38,-0.43831717717528484,v
39,-0.8301262729785659,g
40,-1.5577992811717079,l
41,1.512730101355567,p
42,0.31714915823856027,t
43,-0.9568162956892216,u
44,-0.41654770656251916,c
45,-0.6060200471370046,k
46,-0.29379232679915435,f
47,-0.5074277173101992,f
48,0.9802686503260294,n
49,-0.4746845555706643,k
50,0.2961088692440023,x
51,0.5989378733591295,j
52,0.6122789177472736,o
