a,b,c
1,0.8193405908650441,x
2,0.15953048845950257,r
3,0.03831572514444899,e
4,-1.9059829510897732,t
5,0.7284739016945639,q
6,0.8014712731521385,s
7,-1.0687350116584755,q
8,1.0783038886022782,d
9,0.8069483031593531,c
10,-0.09212270634731973,m
11,-0.29368776923819867,f
12,0.15435882180270602,f
13,-0.21967870604819176,d
14,0.8176673176726998,z
15,-1.7018786328596955,p
16,-0.8416869117874978,p
17,1.0225549250607697,j
18,-1.20143112554627,v
19,0.3333142716753377,b
20,-1.4954403785403658,o
21,0.015751784648613872,l
22,-2.8909611463084977,o
23,-1.1129710356140017,m
24,-1.6654376681030283,z
25,-1.0575118063054205,q
26,0.042007247790121244,m
27,0.6529710884050599,d
28,0.6740533353162471,v
29,-0.6108012983393681,j
30,0.20653058938255425,c
31,0.4701784294462397,z
32,-1.9767731892149507,x
33,-0.9710736713545847,s
34,-0.5437797154472881,r
35,1.4411253720754655,r
36,-0.3213699632128928,g
37,-0.7078157596496744,g
38,0.6074300428364456,k
39,1.452572616773182,b
40,0.19504963618011223,h
41,0.09319044647144072,w
42,0.9439691061899823,l
43,0.5914958543079343,a
44,1.3866449259532756,r
45,-0.6466168675850883,e
46,0.3610747125787788,f
47,-1.2742654384270016,w
48,0.05435235460607699,t
49,-1.1981004991666235,f
50,0.051741366548052004,a
51,-0.621087232839331,l
52,0.6989299159406424,c
53,-0.326037290028789,k
54,0.319791288272564,e
55,-1.298628772310381,x
56,-1.2392377905715777,z
57,-1.7551407660309557,u
58,1.338885963053695,d
59,0.9001069616084443,s
60,0.33825129186642877,o
61,0.6109165666184089,x
62,-1.222079465425974,i
63,-1.5320616763948065,d
64,0.4795728794976948,l
65,-1.444759617029633,e
66,-0.01728923177246215,s
67,0.07184135181434076,x
68,2.3497592891261876,u
69,-1.1374872609899176,q
70,-0.6202742229301761,i
71,-0.6226883346894907,h
72,0.6496103242618507,j
73,0.8100704320847277,o
74,1.3875373521197307,u
75,-1.0043962613008617,q
76,-0.904293128310242,a
77,-0.2943553739900654,s
78,-0.15372746787130184,y
79,0.21988680882311837,b
80,-0.7138764692949847,f
81,0.4632689325212001,e
82,0.2655387478192268,d
83,-1.2084253989189666,p
84,-0.6766394309984106,a
85,-0.8552988745662068,e
86,-1.185804429438033,o
87,-0.5106304676722965,z
88,0.12067499385216499,m
89,0.16292127928862812,h
