a,b,c
1,-1.0193374493327416,c
2,-0.4419206560931028,d
3,0.28168069584082783,p
4,-1.1521438266666644,a
5,0.27751895557266204,y
6,-0.3748904057453816,l
7,-0.5542693934251952,e
8,0.49517168381861837,d
9,-1.2061058772437658,v
10,0.06942810515109854,y
11,1.5891000769351475,p
12,0.7000331044738128,r
13,0.6794369548729073,t
14,0.6762343872304313,z
15,0.18888752778127324,p
16,0.03490042541927043,t
17,-3.0137322092478604,k
18,0.0037169519402935783,l
19,1.349657022783109,e
20,-0.3403752300623171,d
21,0.017114360894208702,t
22,-1.8202039176687224,o
23,-0.1728045967019395,b
24,0.0421648287147433,w
25,1.7042433038829603,g
26,-0.6024632288998709,r
27,1.103808342708979,a
28,-0.5420619744635776,o
29,-0.06277275552989801,x
30,0.8223595371325089,w
31,0.7017641276680072,c
32,-1.394759106374456,p
33,-1.1531178371057684,w
34,0.20860098249620937,v
35,-0.510111433573798,c
36,0.29787112690226364,p
37,-0.04475989140448984,a
38,0.13786208685816598,n
39,0.698371697677456,r
40,-2.24554439095594,l
41,-1.077583429821879,n
42,0.6291688219784407,c
43,-0.2496470156074848,n
44,-0.09338893217676304,z
45,0.4168656585955199,q
46,1.2186548579398697,r
47,0.5438821005362148,o
48,-0.6183032889549555,r
49,0.4357288836111844,o
50,-0.6028516968947101,t
51,-0.3267656700843579,i
52,-1.1949772197956288,k
53,0.9369883881034462,f
54,0.24679778847155642,e
55,0.1570416178879995,n
56,-0.6588098804762706,v
57,0.28314794676127786,w
58,-0.37514270335554717,i
59,-0.7816945879302986,q
60,-0.021825923453706854,f
61,0.49348716301391315,i
62,-0.6104149323188094,q
63,0.7415511528324026,b
64,-0.02384146980534128,n
65,0.17026601663446167,x
66,-0.6634241467803176,b
67,1.7201026139371165,x
68,-2.3661135155987565,t
69,0.34721786524986326,d
70,-0.2817854775343944,g
71,2.246685213286704,c
72,-0.8697811623187841,j
73,0.9211245406675755,y
74,0.4278359622449316,y
75,0.49627992252910663,f
76,0.0539951395265189,g
77,1.0358254713616117,r
78,1.2963238217266695,s
79,1.1403440131082243,l
80,-1.845244636336061,a
81,-2.0952674734318943,i
