a,b,c
1,0.3719526201787261,h
2,-0.20886943690658208,b
3,-0.3268469441750676,l
4,-0.26447425441755845,p
5,0.1511017014686086,z
6,0.41735375377555817,z
7,-0.7158952556117812,d
8,-0.9044629013104939,i
9,-0.14971232566055748,y
10,-1.121824058871494,u
11,-0.7496228708109564,f
12,1.7112051801433086,t
13,-1.8557549270487632,o
14,0.5892939696766084,o
15,-0.3399921657575536,g
16,-0.04180273537979114,v
17,-2.5928660761650226,p
18,0.6230229844159603,w
19,-2.266990417547418,t
20,-0.2979351780780889,y
21,1.0569197987532437,z
22,2.438168342986827,r
23,-0.19245568977625818,j
24,0.5702935752733774,u
25,-0.7411697204139115,s
26,1.7482534477743201,o
27,-0.10502551563002838,u
28,0.11317749560918988,l
29,-0.16982413522979756,w
30,-1.573402039141771,s
31,0.18884530069145963,c
32,0.2987727758241761,o
33,0.6557146800453362,h
34,0.8019386044118276,l
35,-0.30225675278933545,l
36,0.7757097958153566,p
37,-0.7778102036219513,d
38,0.10113445773701252,a
39,-0.24793679564160345,p
40,0.17416919625449911,j
41,-0.8741642778151396,r
42,1.7384360772983976,e
43,1.7483309355971668,x
44,-0.6313718446510211,j
45,0.6307172234990981,s
46,-0.27684733579011017,s
47,-0.542940786906458,t
48,0.2949990215436419,x
49,-1.247237093552133,j
50,-1.858859095781506,m
51,-0.22187407785590751,c
52,0.6480867756344634,m
53,-0.9544574217741032,t
54,0.7628745493232992,h
55,-1.1816411344924196,q
56,0.9944428401020184,k
57,-0.0052577604436367005,n
58,1.1417756335239657,c
59,0.3722054292525989,l
60,-0.8887702556049458,j
61,0.18359173255610822,z
62,-2.414273735810156,u
63,0.8755123558232124,b
64,0.8122763560572079,y
65,-0.2920204258489824,h
