a,b,c
1,-1.86804760118076,s
2,-1.6618298070969666,g
3,0.619843876738643,o
4,1.4612805570822327,r
5,-0.7951206602623188,q
6,1.0741474392665746,l
7,1.3428678277028774,p
8,0.5456558813540063,d
9,0.7902885537083207,n
10,-0.6419643482572431,i
11,-1.3862891031096334,v
12,-0.8440651596823063,z
13,-2.3015624143493927,f
14,-1.7209049480594782,l
15,-1.0577255300906117,s
16,0.7268314708250098,d
17,-0.19038244762321907,s
18,0.37595883594281415,s
19,0.23513582785111517,o
20,-0.5140315744420134,b
21,-0.08884820412398277,t
22,2.2429317677986274,y
23,-0.30085288315385983,t
24,-0.5588688537622654,l
25,-0.004023286870773328,q
26,1.0751812478926048,k
27,0.1666108217699039,a
28,-0.14008485289293485,t
29,0.5669206939383885,b
30,-1.659698076064853,d
31,0.16018774507318378,o
32,-0.13517231896676002,m
33,0.9561917648458637,w
34,-0.20474521571020285,t
35,0.6212788039680137,x
36,-0.509548504366536,o
37,-0.5303380691189781,e
38,1.2573827212067106,m
39,-0.5789846435556714,k
40,1.0928123587467147,h
41,-1.4087595747747048,l
42,-0.3861938297051176,a
43,-1.1183207565123228,g
44,-1.3102201416409551,o
45,2.0938730356153803,f
46,0.4638898213297558,r
47,0.34607689626926413,j
48,1.1979619386031533,b
49,-0.38403399962919377,r
50,-0.17107561525483042,z
51,-0.42967525468562107,u
52,-1.5350974498689296,b
53,-1.5704948591463699,s
54,-0.13134851176639056,w
55,0.3618665142397833,f
56,1.161176778923863,l
57,-0.2525203225828455,p
58,0.27133032145213426,u
59,-0.013448940850886215,k
60,-0.43672986537948916,t
61,-0.021418178138685275,i
62,-0.548421549218147,e
63,-1.3307387643635522,x
64,1.6759687980038271,y
65,-0.9462937276007385,g
66,-2.2562094818182916,b
67,0.7325401388848517,z
68,-0.04638336529149684,w
