a,b,c
1,1.0248491060032567,n
2,1.3487806906848674,d
3,-0.9999427452298388,e
4,-0.32493448592477403,f
5,-0.20116598305298372,u
6,-0.9305935826421423,i
7,-0.5057051078740993,s
8,-0.5038947063646604,e
9,0.9299181610464478,s
10,-0.4984625092846982,b
11,0.34123868033676946,h
12,1.0377537795992962,h
13,0.8268916883118244,o
14,-1.1977558500124246,f
15,0.8264576367946536,w
16,1.0592363849371778,v
17,-0.10345819100569165,k
18,0.8610019563009131,l
19,-0.3753134970542636,d
20,-1.4038722151089673,c
21,-0.5279419903841807,m
22,-0.33831808907621386,u
23,0.09833813394846791,c
24,-0.20299605643555987,k
25,0.6623347872854087,n
26,-0.6286111582423226,u
27,0.7716573566523846,u
28,0.8586849000536977,v
29,0.01904364499096097,k
30,0.04120166130814595,w
31,1.1429363006969462,r
32,-0.799974232466792,o
33,-1.4528231355136514,c
34,1.1683940387712735,u
35,-0.975462268134277,b
36,0.018008316399790253,a
37,0.8882568473256572,d
38,0.46605991420824333,t
39,1.3843667599772775,l
40,-1.224211295809804,n
41,-0.8977808097472066,d
42,-1.0482854586750738,w
43,0.7988199544910334,r
44,-0.5432370784201028,l
45,0.04950036705074938,f
46,-1.2854707627767161,o
47,-0.416596262147298,n
48,-0.17070367331708156,c
49,-0.040631988569002776,i
50,1.4270512777954898,j
51,-0.18852790438389383,h
52,1.0024029001308683,o
53,0.779968005882204,n
54,0.6305941460706611,a
55,0.7445299468082234,y
56,-1.1546604570778505,b
57,-0.7148762036321249,s
58,-0.17251650036714158,e
59,1.1749784745990721,a
60,1.6254695944457809,p
61,-0.44273478488830403,o
62,-0.743926780919135,x
