a,b,c
1,-0.46310534692415184,k
2,1.006599448651255,c
3,1.7126289624941262,n
4,-0.9380296766096929,b
5,-0.938038312464803,g
6,0.15881535002061137,n
7,-0.5078083212787794,s
8,-1.3288974211974602,x
9,-0.8400114868679611,x
10,-0.20160693839298424,i
11,-0.5232049250244352,f
12,0.5705369315372081,g
13,-0.25045198342866587,r
14,-0.9258757216534507,n
15,0.5639094975066754,m
16,-0.7441444721161388,z
17,-0.2410897994817639,f
18,-0.0578767322929396,t
19,-1.7721462038726556,y
20,-0.5999297111408104,u
21,1.2729011936185741,e
22,-1.4269379907210213,i
23,-0.7933546165023491,w
24,-1.596195529560748e-4,a
25,-1.4120049435556437,g
26,-1.1728270888668435,x
27,-0.21866611826330354,r
28,2.440354098252831,x
29,-1.0133892790858186,q
30,-0.2626549946332264,j
31,0.458050670646927,m
32,-1.8469174742179777,m
33,-0.4697334259254161,g
34,-0.13231229710817644,i
35,-0.13254913618155173,o
36,-0.9079794525767403,j
37,0.5022500822315453,q
38,0.36862432686181595,u
39,-2.3962844610176313,f
40,0.18467471588983733,z
41,0.560207304418785,j
42,-0.5336009709575245,n
43,1.694031170324838,i
44,-1.3910098757502574,g
45,-0.6779991676389492,s
46,0.03736155860102947,y
47,0.9863943742283269,m
48,0.7704947377873371,a
49,1.2357184749894599,p
50,-1.0554880516119738,c
51,-0.03610817849867029,f
52,0.7507257881024693,j
53,0.5285050894441783,c
54,-1.6904725654133186,j
55,-1.2218633043591394,u
56,-0.4639813240315459,b
57,-0.1462208253454975,b
58,0.8224124711062515,d
59,-0.766213792797856,f
60,-0.5561843100170194,e
61,0.1864015666102831,d
62,2.049825552291423,u
63,-0.5659199314651693,o
64,-1.4430298459727218,t
65,-0.6573821621593237,c
66,1.6234241635458044,a
67,-0.3492023815854625,u
68,-1.3965155772939064,g
69,2.336203187635687,z
70,-1.323340270640174,d
71,-0.6192781024107761,k
72,1.8585030803653533,m
73,-2.162326883590573,p
74,0.3427000322624926,g
75,0.7404910355779186,h
76,0.5459790231368058,t
77,-1.0748674447136053,q
78,1.6421465594682227,a
79,-1.9762708163824467,i
80,0.4161785135143814,a
81,0.5148678565129673,b
82,-0.9358731835030621,m
83,-1.2305907258766617,x
84,1.1281333243313065,n
85,-0.6783486018662312,s
86,0.12001771562433111,l
87,1.2002422753905053,q
88,2.370484059459909,s
89,1.7243147414287714,j
90,0.8226872863226927,v
91,0.4656380490460644,v
92,1.677113419850288,m
93,1.1724474320533387,a
94,0.7316113198921246,l
95,1.864631720288176,a
96,-0.17442368714155165,j
97,2.11954426498859,x
98,-1.1747842361674983,f
99,-0.40893138678990976,k
100,1.0090978924384686,f
