a,b,c
1,0.8793278456371757,l
2,1.1248493363003769,l
3,0.2926001380132975,l
4,-0.22060868707608028,p
5,0.757122532660694,n
6,-0.9440740584305675,o
7,-1.6637467174565124,k
8,-0.26152112498365115,l
9,0.5609563339344369,l
10,0.7411337986084476,e
11,-1.315088709804188,a
12,0.6118468905245246,v
13,-0.654375338579116,o
14,1.119042083046599,i
15,1.3485314458174371,t
16,-0.7851851042284972,v
17,0.12225558230376242,b
18,1.347036704713237,g
19,-1.3394244053522757,k
20,-2.618190297244146,i
21,0.5641981418285172,u
22,-2.112831704835849,g
23,-0.19320980710064622,b
24,0.22845572784448506,h
25,-0.28156232149477234,z
26,-0.5138144654133857,b
27,0.5645600714512495,s
28,-0.03870011438346232,z
29,0.7541220162992803,q
30,0.34591938513007503,b
31,1.594544012448421,n
32,1.3317411268527746,q
33,0.7160242644961415,w
34,0.31373181185314786,c
35,0.38766828244396934,i
36,1.21525584818485,e
37,-1.4707733434822936,u
38,0.6587848766891501,p
39,-0.4242500053550342,v
40,1.0493199233942676,h
41,-0.9740288922937866,k
42,-0.542516332014166,a
43,0.0692027076920936,s
44,-0.3870778852419481,g
45,-0.7868580797224383,g
46,-0.03278397183844104,o
47,0.667959169312347,l
48,0.5978473813546215,d
49,-0.4588774391714928,c
50,0.7544423715282339,m
51,0.09930171232030921,n
52,-0.42899304950018907,s
53,0.14817041617414348,o
54,0.36573796066096115,c
55,-0.8658822656828112,r
56,0.06983730992597507,b
57,1.5871985005519602,f
58,0.0404869834625703,d
59,1.2684025438130653,s
60,0.6100213767588397,g
61,-1.7881514370727707,l
62,0.1934943559541351,z
63,0.7474693277467241,z
64,-0.019123633921030857,m
65,1.0524343765455155,h
66,1.9615174387002385,m
67,-1.379179048625574,g
68,0.5243822622075197,o
69,0.6680828864637882,q
70,-0.31911080939192443,f
71,0.7299223756434888,i
72,2.02611281965223,s
73,0.40207327872761595,j
74,0.8308207417173094,k
75,0.9586873959085055,l
76,2.148218869026684,e
77,0.4135316306014796,p
78,-0.4639182488379304,v
79,-1.0831687620396675,a
80,0.49830471761045186,e
81,0.37623352306817387,q
82,-0.3271982870879137,d
83,0.7352165051412365,c
84,1.4389197505180156,u
85,-0.624310271979238,m
86,1.1284147550808645,t
87,-0.03590922617346256,i
88,0.6846117662243196,k
89,0.12959676028564793,k
90,-0.14013638393038452,d
91,-0.37578854058116895,a
92,-0.8518979901774933,d
93,-0.7227571981863676,t
94,1.1155921429769138,q
95,-0.171182106946417,t
96,-0.9487640511520942,z
97,0.6215119261859464,b
98,-0.20422705990633486,k
