a,b,c
1,0.3100895812031624,t
2,1.3477573265047087,s
3,0.20879100677852813,y
4,0.6560725829346276,d
5,0.8249813674417753,o
6,-1.7092442560988617,o
7,1.3033509441125102,a
8,-1.0637809470140966,q
9,0.04474306812218665,u
10,1.1129557132392829,j
11,-0.6108361766956923,q
12,0.502495049936478,t
13,0.015485869578064297,a
14,0.5016502349941491,v
15,0.678258276636946,s
16,0.552670715241006,o
17,1.7638975421108145,t
18,-0.17717879853871893,w
19,-0.2020067316436475,x
20,0.06795204886434074,r
21,0.33449053323000233,s
22,0.2259517769851548,e
23,1.0555015362921119,p
24,1.281119130838162,h
25,-0.26383044639086983,n
26,-0.1877827305193528,t
27,-0.26498828059526575,o
28,0.06572895168403833,x
29,1.4000374364231025,t
30,-0.24703088320568056,p
31,-0.40885039125102973,y
32,1.5189957822581375,m
33,0.6241631829562098,n
34,-1.0254807079333443,a
35,0.1779678619426037,m
36,-0.6173802855917038,l
37,0.9060213338437506,h
38,0.3856457379073054,y
39,0.8152916463037692,y
40,1.5403452833542253,e
41,0.37844658715243384,h
42,-0.9146105792513581,v
43,-0.4226503298302559,o
44,-1.0431161776263975,h
