a,b,c
1,-1.0440063968631026,j
2,-0.46647963190868724,u
3,-0.14390499802191029,l
4,-0.46976444961688574,g
5,0.6803472143043691,j
6,0.8691464744113655,s
7,-3.183532660472022,u
8,0.30434439060041696,k
9,-0.8265656655074958,i
10,1.010806620905947,v
11,-0.7875756217488458,b
12,1.0762524428098452,p
13,-0.8407883246602833,a
14,-2.55405293686762,p
15,-1.3259088565603079,b
16,-1.3766843602271523,p
17,0.6735322210589774,x
18,0.23796519896233007,b
19,0.6169175645843943,w
20,-0.33009514043723676,s
21,-1.311180101857473,c
22,0.19080726846934581,g
23,1.0119435815022348,r
24,1.2826946568862616,b
25,-0.8391791336946869,c
26,0.2650130246537449,t
27,-0.756218822851347,b
28,-0.18770105839178028,x
29,-2.231188016972011,y
30,0.7040561089721941,i
31,1.0729123051260898,d
32,0.26216689940465143,q
33,-0.12019277192515267,o
34,-0.10078287083488965,n
35,0.24734322638448283,b
36,0.7824078205276015,r
37,-0.32877939085295593,t
38,-0.6535405171614269,j
39,0.2141544522310904,g
40,-0.9715527543257324,v
41,1.2840769451789802,y
42,0.1646241648293383,a
43,1.731664724292283,f
44,-0.11116569657678076,l
45,0.9807008979430737,b
46,0.31992010056352893,h
47,1.2635379486056237,s
48,-1.4701605784815819,e
49,-2.332099230394499,b
50,-1.159293678968085,h
51,1.5344561922495905,g
52,0.017410382792321686,h
53,0.7262315916754531,w
54,1.5432223500909708,e
55,1.4143288881588676,d
56,0.9877810899121348,t
57,-0.180896065764355,x
58,0.06649100883420835,l
59,-0.8754931817810166,u
60,0.21458176493405165,i
61,1.0619987058360705,l
62,0.4028201704560752,g
63,-0.695196813711758,k
64,-0.8429768763383569,j
65,0.016200731188490997,s
66,0.6954717426475556,f
67,-1.798519092135861,b
68,-0.3786389317887301,o
69,1.0167963699379092,z
70,2.1756182798896573,m
71,-0.1435057981323844,g
72,-0.8882233575417652,e
73,0.7609011693990265,k
74,1.607221206925303,y
75,-1.381288316472438,k
76,0.9415954410902073,j
77,1.477374349863274,l
78,0.9619763979461664,k
79,-0.6856226829101936,a
80,-0.8235220071469012,n
81,-2.417501465946443,m
82,0.9749619790614452,x
83,-1.0467518567357386,b
84,0.08815685915708656,l
85,0.1641701826721498,o
86,0.6923047623151749,t
87,0.26563846634079424,r
88,-1.064639863764729,e
89,-0.7852904317765966,x
90,1.130207946801144,m
91,0.05897061420554855,u
92,-0.7979491885600578,w
93,1.875158525771494,k
94,-2.4047181891292864,z
95,-0.9915957029395532,z
