a,b,c
1,-1.0894145363282157,f
2,-0.19441733771173966,f
3,0.7803452115072828,r
4,-1.2223714569115103,z
5,1.7018583066053483,g
6,0.1439860153432671,c
7,-1.4258656136441208,e
8,-0.4330901092036787,m
9,1.1935974530791855,g
10,-1.8117962348303418,a
11,-1.2860676418490322,e
12,-0.4593852644298631,d
13,-0.012752856731205554,i
14,-0.04772534538674754,o
15,0.7264977209194603,k
16,0.7059076962088852,e
17,-0.4158527212985895,r
18,-0.7521663285197009,d
19,0.8969211987175738,u
20,-0.5996488941301699,l
21,1.678646157262335,s
22,-1.631023164248555,j
23,0.2069826256999257,d
24,1.0375122708881053,z
25,0.7078622619305504,l
26,0.7596401638721858,e
27,-0.1167371621691929,w
28,-1.401534735302693,f
29,1.1111437277636804,e
30,1.6284958016401978,s
31,0.08654596662853195,y
32,-0.7140548713436191,l
33,-1.405229231905119,y
34,0.4177424861904896,n
35,0.885792312490057,u
36,-0.8169361327472959,u
37,-0.06497624577277246,q
38,-0.25696704193208975,x
39,1.926926951721158,v
40,-1.897666653358828,u
41,-0.7555169283896501,g
42,0.6721957008430958,t
43,-0.42620531810301604,t
44,-1.079759203758989,c
45,-0.57573522104671,w
46,-0.46604204117064685,j
47,0.2276211846604343,e
48,0.7255448627718997,c
49,-0.5666596901826192,s
50,0.6673941624034777,t
51,-0.7590958424444287,f
52,-0.5011371321741627,w
53,-0.352875002091101,c
54,0.06055663782069153,b
55,-1.3687106999496508,x
56,-0.5914352149686686,i
57,1.2834823655412988,g
58,-1.0994362533203323,r
59,0.703402132890585,z
60,0.3957715239293926,h
61,0.32155132878612214,f
62,0.24984826028218826,w
63,1.493668122425501,v
64,-0.7733388226686406,w
65,-0.12229350582156628,i
66,0.5214760834067512,q
67,-1.2077840175916557,n
68,2.2695358817332236,e
69,-0.4720358165619196,x
70,-1.232176513538256,b
71,0.026759502904320442,f
72,0.7163547132681579,y
73,-0.17104994091327433,y
74,1.2619122690749478,x
75,0.05370406870296707,h
76,0.24166116744422955,k
77,0.8769432932455934,f
78,-0.16285131089363183,v
79,-0.9474157992006494,l
80,2.6227542173992884,a
81,-1.0919354305682598,u
82,0.6439598491543227,v
83,0.5154852259460865,t
84,-0.19505006365316252,j
85,-0.47355247423761726,l
