a,b,c
1,0.012832250055100983,l
2,0.19066456845644375,m
3,-2.134828073070179,c
4,0.45174538696127314,z
5,-0.4497293233243945,w
6,-0.11524991188322124,k
7,-0.14869428116665218,c
8,-0.29882475656267943,o
9,-0.6866260383203083,v
10,-0.28917326545752675,m
11,0.20701247723965735,e
12,0.369317843400682,j
13,0.10077381611881361,z
14,0.6365281355272432,j
15,-0.1914544853002549,d
16,1.2576220210536853,s
17,1.0114460517932373,a
18,1.0214254781940035,a
19,1.2984738157843327,r
20,-0.6302723508922832,h
21,0.07818009162928481,y
22,-0.07705440675568026,y
23,0.8327631318843471,u
24,0.343408145166786,s
25,-1.1308694402753694,e
26,-1.081957617739421,p
27,-1.2130803554112302,b
28,0.6546449256278684,n
29,-0.15361456970682794,b
30,0.4714983618809112,d
31,-0.7695446705154335,q
32,-1.485066724272273,y
33,1.3796089266810778,v
34,-0.8354398852697498,d
35,-0.4704445300727951,m
36,0.004015461721373197,z
37,0.8501650957766909,u
38,1.3627604474202843,n
39,0.38092876257870695,x
40,0.20769620482580406,l
41,0.7167854110797445,n
