a,b,c
1,-0.12673759292379064,k
2,0.6780988072494849,d
3,1.5411325429018088,c
4,-0.23205039509367062,g
5,-1.0725519011141533,u
6,0.07825986032121005,o
7,-0.1452107342073424,i
8,0.8147396887919309,i
9,0.5211584816798351,d
10,1.3164436973761668,c
11,-0.646212470308432,w
12,-0.7281263204221926,p
13,-2.0713566374021877,b
14,-0.8076841493605077,s
15,-1.330179104792142,x
16,-1.3994733151338914,j
17,-0.8827115168071737,e
18,-1.6087379086831561,k
19,-1.1853531050427775,g
20,-0.29062150143098214,c
21,-0.1366254366717774,n
22,0.08994709136237676,a
23,-0.2227404273081444,u
24,1.0693898082855837,f
25,1.2232748114486656,h
26,-0.23322635666481065,i
27,-1.2640837315832725,u
28,0.9610700452155685,o
29,-0.09959234940842156,u
30,1.9523991561841534,n
31,1.4369185133317297,o
32,-1.3139240407330364,v
33,0.5117074160379687,c
34,-0.3373193746115999,u
35,0.3472543827973171,p
36,1.6972765645743977,p
37,0.05485914110494262,u
38,-0.12421676751522,j
39,-0.49067904897279013,l
40,1.3767505850614123,t
41,-0.4538183533125553,z
42,-0.7492095633934145,i
43,0.816178496960419,u
44,-0.3264537540830608,d
45,1.3093547539763521,u
46,0.08336825208835051,j
47,-2.1991208193268186,p
