a,b,c
1,-2.1020802060904353,s
2,0.6101414733805555,y
3,0.3326762792826872,r
4,0.4853553625639333,b
5,-0.7982174862429424,q
6,-0.20289859140743746,b
7,0.5734398741238148,n
8,-0.370716116412294,v
9,0.3582321447822978,v
10,-0.1473062670123787,e
11,0.19008370026476915,n
12,-1.1409578008871941,f
13,0.07855882883389559,e
14,1.2193258563770737,j
15,-0.23608069749723998,s
16,-1.1141525208822824,r
17,-0.48345672723484445,j
18,0.11251740574768161,t
19,0.4366785958344114,q
20,-0.5997398866565584,r
21,0.36531260440857916,r
22,-0.9112302128610575,y
23,-0.18107376525772254,x
24,-0.7217555001160507,r
25,-1.648397722314216,j
26,-2.5444333518447673,a
27,-1.324118710017096,h
28,-0.6317755553592075,l
29,1.1348998688318255,o
30,0.12258152945921567,a
31,0.08453980030790831,f
32,1.783219623097955,h
33,-0.9446969201439863,b
34,0.879901298283786,m
35,0.9082465906515046,z
36,-1.5771538744285314,q
37,0.1540493812169543,k
38,0.06790343770364632,g
39,0.0242835602655154,t
40,-1.3757832713436988,t
41,-0.3439290248771846,k
42,0.40414792494954654,o
43,0.9563328662872312,s
44,-0.4954380390479645,g
45,0.3007420568630368,k
46,0.3006156776833809,g
47,-1.4572692972570986,p
48,0.7922651977454944,t
49,-0.3452084254138611,h
50,0.6219457527783443,w
51,0.9931483702616959,s
52,-0.9986449405166176,o
53,1.1278402966370453,z
54,-0.10874489447076796,i
55,0.6648261214520962,m
56,1.3977929926806243,e
57,0.32876857690641104,v
58,-0.48153830317289237,b
59,1.0575403152941707,v
60,-1.6875003870482412,z
61,0.12265342139312985,k
62,-0.01763613255631222,q
63,0.20200926607080924,k
64,-0.4071902182973553,l
65,-1.0757808056968587,s
66,1.9404116319115212,a
67,-0.3291121454158935,w
68,0.27613493017022644,s
69,-0.5936756919199528,f
70,-0.2557050427929295,e
71,-0.5930035024475853,h
72,1.1298968955568693,x
73,0.013548331532086604,r
74,1.3190753961417583,a
75,-0.4298242901087458,f
76,-0.3093147941147408,l
77,-0.12543898437994483,u
