a,b,c
1,-0.3108793333769796,z
2,1.334360450250872,l
3,-0.5700154178168967,h
4,-0.31724636730032924,u
5,-0.5772044490522114,s
6,-0.12046805548015184,n
7,0.5074449917960957,b
8,1.3770481721107806,r
9,0.9021220906827834,q
10,-0.5679038528867316,l
11,-0.18168472356459095,j
12,-0.9428428517179621,p
13,0.1494563031472036,r
14,-1.688350381860784,o
15,0.8760451298922569,z
16,-0.0830145217004263,o
17,-0.12415041562256918,c
18,-0.8168917207757385,v
19,-0.06396820149200635,p
20,-0.8875578557258071,d
21,-1.7468040836800056,y
22,-0.594102094623162,e
23,0.25234079178053165,c
24,-0.4484160799491672,w
25,1.3181351959471679,p
26,-0.5252328689431557,b
27,-0.890844341633738,i
28,-1.1841133299656557,e
29,-1.3383730059705523,b
30,-0.45779946325354776,n
31,1.4151071438455485,r
32,-0.8855715435489104,o
33,1.6109490486479843,n
34,0.9284652353739118,m
35,-1.3890110091783188,i
36,-0.4126308456453823,a
37,-0.28269553102022443,k
38,-1.4206074512101512,h
39,1.2605767777701455,l
40,-2.01266914044134,q
41,-0.9713435368406207,w
42,0.08697329347830526,i
43,-1.5724761054624454,t
44,-1.882458125423228,r
45,0.22648650517159924,j
46,1.4442285876786445,x
47,0.06567593654716546,x
48,0.06838323185897524,u
49,0.8242559513394385,e
50,-0.135754311707959,n
51,-0.9578187257149857,n
52,0.44494363445281415,f
53,0.30032837623468234,n
54,0.17824314383837594,z
55,-0.34278220499426487,j
56,-1.0681892820846188,s
57,0.49250117345726474,e
58,-1.1025206681219908,e
59,0.3569276803798162,n
60,0.3867542000665429,g
61,-1.4589524876010562,g
62,-0.264416849266272,x
63,-0.4550611915221207,x
64,-0.08194716634906922,m
