a,b,c
1,2.1248948660310183,f
2,1.1434412138191776,s
3,2.2091292819468644,s
4,0.13169198040631053,a
5,-0.3539055549780117,k
6,-0.008366293933951817,h
7,0.10527798552008052,d
8,0.20548665087232354,t
9,0.6937611555537035,f
10,0.6944582080443261,l
11,0.7256078434350537,j
12,-1.4538469759803534,u
13,1.589503458774031,n
14,1.6259980711202269,m
15,-0.7635740522498216,t
16,-1.5749998036697175,y
17,-0.07559060860355583,h
18,-2.192850846335498,z
19,0.35895075347989924,c
20,0.7845295772344545,y
21,-2.427437724251313,e
22,-0.839970105095089,n
23,-0.159902640472046,d
24,-0.0037257122260056096,z
25,0.5662522645560806,g
26,0.8818751942058941,o
27,-1.4651518289532972,x
28,0.7390564430117014,z
29,0.6124294680507004,h
30,0.19754514280566324,w
31,0.36385842022050924,h
32,0.48135352390108027,b
33,-0.6619335368920227,f
34,-0.5653371661384571,v
35,-0.7489103176860443,f
36,-0.25421878304828965,l
37,0.4529142723534772,g
38,-1.1693633781419148,i
39,0.5506835229229572,o
40,-0.9535291470633841,e
41,-0.15342206379574122,a
42,0.09102943655050608,g
43,0.2503624253550446,j
44,0.16205803629512722,j
45,0.4999240157166556,l
46,0.14600355095440282,r
47,0.8555588663829747,m
48,-1.5574196643577667,s
49,-0.0721615053446085,z
50,-0.9233241740158582,y
51,-0.3010750504131831,g
52,0.24089610994281122,d
53,0.4605397124008507,t
54,-0.09235920507483077,f
55,0.4867181044221659,a
56,-1.996674182429137,p
57,-0.18598381293301894,o
58,-0.3458935085390837,s
59,-0.6616803753178605,u
60,0.010780657772697193,u
61,0.57601960593515,d
62,0.09835381596831153,k
63,0.13049058644601333,v
64,0.2572526480232209,d
65,-0.2714728642898096,s
66,0.12299001350158564,j
67,0.9226906428581759,a
68,-0.23212203313900326,g
69,0.15669656326731296,a
70,-0.3354378497498161,x
71,1.205662931240885,n
72,-0.395051674006934,j
73,0.08099975172002342,x
74,1.6657261901140077,y
75,-1.3590318304396884,f
76,0.6891307210550943,m
77,0.07040184606627622,g
78,-1.4353472920282497,i
79,0.5646998784238669,p
80,2.0573546032218477,c
