a,b,c
1,1.502855734399162,h
2,-0.4868015018680664,l
3,0.3323836395622988,v
4,0.7071914574252681,i
5,0.27530320263434505,e
6,-0.11928774622178173,u
7,1.0885463072529655,j
8,0.5059036809430981,b
9,-1.8364951834139076,h
10,-0.2837090852534479,b
11,0.12278775885042381,c
12,0.23721006786710241,k
13,-1.2239673432801115,x
14,0.5318364131367479,u
15,0.05102122786536938,r
16,-0.023688758527472712,g
17,-1.3523510413562387,c
18,0.05054079486390829,h
19,0.4129709626690309,n
20,-0.2644263368599739,b
21,-0.36152718496487185,c
22,-0.7487824310966466,l
23,0.04890708233364292,h
24,1.012332944219188,v
25,1.1269114537255138,c
26,0.5952551307491148,a
27,-0.3752768858298789,v
28,-0.4539382650043245,o
29,0.3815291556209881,f
30,0.6062038556361883,h
31,0.667034116848287,y
32,1.0494163045494314,o
33,-1.9042586224323488,c
34,1.475339128718147,h
35,1.4074081639688545,v
36,-0.6728972554450114,o
37,0.583496622160132,t
38,1.8158824050882094,g
39,1.3037169646787254,x
40,-1.0362694434830526,d
41,-0.4390099452300386,u
42,0.39771772917900894,z
43,0.7935205248613537,b
44,-0.68279671081847,d
45,0.580743325627517,r
46,0.895554232149134,f
47,0.9667548367403581,d
48,-1.1815717979495137,n
49,0.2200607975340981,z
50,1.609232720741437,c
51,0.7157923506311622,f
52,2.830731291410044,h
53,0.8728568584715255,m
54,-0.7978271856391359,n
55,-1.81276523314607,c
56,1.0462141312443658,o
57,0.3068168949079915,m
58,0.04165386320530029,o
59,0.17655944350439054,q
60,-0.09749356364436325,z
61,0.44194305364070585,a
62,-0.1969713521217057,b
63,2.254192651786534,v
64,0.44475151584930295,q
65,0.030039491854218697,w
66,0.6540783878053266,c
67,-0.11502979978089338,o
68,0.9128015538001437,b
69,-0.5005425401050447,i
70,-0.42999909525941105,g
71,0.10280405152632442,c
72,-1.0774414926465825,m
73,-0.7474293958017714,h
74,-0.7628791050123589,e
75,-0.4958136508758358,x
