a,b,c
1,-0.1974178887327905,m
2,0.5451468191484622,c
3,-0.6787933280856459,f
4,0.17183522178928687,c
5,0.08997608902193598,s
6,0.26759389496463726,n
7,-1.6404464771255851,u
8,0.014002246757226855,b
9,-1.3072218239160887,o
10,-0.9361542774941065,e
11,2.3896240213199667,a
12,0.347606662923921,s
13,0.7630670195306595,a
14,1.040396981673847,w
15,2.011755551147688,w
16,0.3205519082411196,z
17,0.6673298235286589,b
18,-1.0136307892225656,k
19,-2.6810894301457786,q
20,-1.4704912758179645,n
21,-0.8469516921118088,v
22,-0.3687299058087541,h
23,1.623501755577194,v
24,2.5674686078847913,a
25,-0.04261155741953818,w
26,-0.1644984249864799,h
27,0.034389995139450645,h
28,0.5190545246092475,m
29,0.5705397778570473,t
30,-0.08935056588354524,h
31,-0.25694255921960746,q
32,-0.47592218764631405,k
33,0.28167307720587614,p
34,0.7273727342825498,h
35,1.1002267415751903,l
36,0.5758369004113452,g
