a,b,c
1,-0.355354155015308,m
2,-0.9972431204668009,v
3,-2.9453169894700526,q
4,-2.0757910528164505,a
5,-2.3481165195792095,q
6,0.17958413136984597,y
7,0.8190927733932855,i
8,0.5163576996708523,g
9,-0.5444543977889695,p
10,-0.3169716209348154,o
11,0.11991574376519767,k
12,1.307097850167533,y
13,-0.3311375339108184,j
14,-3.0189324720365405,z
15,1.3660065201012286,y
16,-0.44415997439210747,u
17,-0.41766984431317955,r
18,0.571677397334526,w
19,-1.248785656417273,k
20,-0.2191514015332384,u
21,-0.6983631856432562,i
22,-1.0148833577162137,s
23,-0.38986416867736334,h
24,0.06234797653917231,h
25,-0.36912402249712684,t
26,1.3352512066548712,j
27,0.9221836530365488,i
28,0.07930258161912547,g
29,-0.3722763441239559,v
30,-0.18306124861518386,c
31,0.06519259859209467,w
32,0.6698383253810498,b
33,0.5844422081527563,u
34,-0.6265017373609177,h
35,-0.17240293298300943,o
36,1.580639049201172,b
37,-0.49836127583133705,q
38,0.2896652933403734,s
39,0.09942370875214718,i
40,-0.8346612605235509,z
41,-1.527973974612502,t
42,0.606347139529078,z
43,1.5494071126666653,f
44,0.6694330996468691,q
45,0.4111283509930087,j
46,0.09757329666811157,q
47,0.9695401022533422,m
48,1.6200873116436731,n
49,-0.06236153108743695,y
50,1.3299102772281872,g
51,1.6869051553090855,s
52,0.5012828728684446,f
53,0.34774636467404546,t
54,0.9146330218054685,f
55,0.7963277860368269,e
56,-0.16893398928058653,m
57,-0.5644384139472288,i
58,-0.9776684310793443,s
59,-0.7646438250975536,o
60,-0.7160961359405326,d
61,1.5515456010393167,q
62,-0.17739572498294107,i
63,1.3778655528732147,g
64,-0.2470528864697139,z
65,0.6827972477408404,y
66,-1.5100686282644948,q
67,0.8664157331120472,h
68,-0.14154118282721423,u
69,-0.7168435772154127,f
70,-0.6636486753391807,h
71,0.04336225898710917,y
72,0.9199767628187602,o
73,-0.780257145633016,x
74,-0.041916102094208825,q
75,0.08134932794689408,h
76,0.1821526913756597,d
77,-1.5836869359248618,m
