a,b,c
1,-0.931873190662224,f
2,-1.9121658382426445,m
3,0.4867136437948881,p
4,0.7826304381839964,v
5,-1.4395895244313717,b
6,-0.31536349595189384,g
7,-0.3342492852359299,b
8,-0.10484894153776977,k
9,1.517006200980279,m
10,0.5940096713426744,r
11,-1.0894101151228401,z
12,-2.046321185156695,r
13,-1.1650798248437222,b
14,0.3690793372034379,x
15,-0.2501672806708944,u
16,-0.2957978941090473,a
17,-0.15259210390128905,m
18,-0.45028776501448153,y
19,0.582018308507514,m
20,-0.8432201430254966,j
21,-1.0119194467014427,n
22,-0.3462722675370305,y
23,0.04382151033606087,v
24,0.6377513063132385,y
25,0.010472740122204645,b
26,-0.605431552491708,l
27,-0.8028985270972587,q
28,0.8468075823219933,g
29,-0.5656914645571477,n
30,-0.79357596629081,u
31,-0.13036072585476985,u
32,0.13693364828503438,f
33,1.9421520868419686,h
34,0.9821706137885031,m
35,-1.3257008705840003,p
36,0.9232035619260768,c
37,0.8603965827871859,o
38,-0.09199073796395539,d
39,-1.6603379710618862,s
40,-0.5696594270353549,p
41,-0.7506422349138338,r
42,0.919473880150772,f
43,-0.7058793051185471,d
44,0.31371895336919736,p
45,-1.221668092740087,f
46,0.0630127433088261,h
47,0.711954328971758,h
48,1.0547909692371717,x
49,0.1006299873445633,i
50,-0.7364151315512831,s
51,1.8996533974978154,z
52,-1.4391463366083834,p
53,-1.3385546696978872,u
54,-0.1670486496548099,z
55,-0.48869196861735714,s
56,1.0141096424089464,d
57,-0.5028389460810491,b
58,-0.4376629034846305,y
59,1.8055292489640222,c
60,-1.5588410400238297,t
61,0.33199790129669504,w
62,0.5464104394929442,e
63,-0.5239429823434552,y
64,0.6742785154394322,g
65,1.2854755420978297,g
66,0.49126401837600286,b
67,0.8287966172073098,t
68,0.9930012884605138,c
69,0.3443373328128706,b
70,1.8058900220076524,b
71,0.1082575446496014,b
72,0.6469863881757458,b
73,1.9764114614977715,q
74,2.239874824172311,m
75,-0.040156348498953866,z
76,1.139902370380499,m
77,0.6952158216313897,k
78,-1.4379303966862937,a
79,0.16939397280842616,i
80,-1.3868419494080786,n
81,2.504847199490521,x
82,-0.44793435800308273,x
83,0.4855137375374939,o
84,-0.5478457669087828,x
85,-0.4267493036290419,p
86,2.145961940010747,v
87,1.9026417828956637,c
88,-0.4695819485188643,e
89,-0.5354346667954631,d
90,0.0673624198790754,k
91,1.0341468307234571,t
92,0.02989938392414115,g
