a,b,c
1,0.7499120174612297,k
2,1.1930080628424862,k
3,-0.5162781829920442,f
4,-0.8422735807839068,k
5,-1.5288654028163935,a
6,-1.349900288905265,n
7,-0.3226383984542738,v
8,0.21741093582579912,c
9,0.13918775518365162,b
10,0.7816565356818027,p
11,-0.8675507184461311,m
12,-1.315747823561628,v
13,0.8761962887682798,d
14,-0.07072708209835325,r
15,0.48649346790683223,m
16,0.7733851790015388,t
17,0.6927445950042705,x
18,-0.30587362007158714,z
19,0.7304744347756775,a
20,1.5230680558033942,b
21,0.7468578910259979,u
22,-1.5614678334335794,l
23,-0.23356796849152575,k
24,-0.5315800040042004,g
25,1.3629090614835675,w
26,-0.7899961895316207,l
27,-0.7411073063932097,b
28,-0.8285273659341643,r
29,-0.190164782193509,q
30,-0.6006078502786634,q
31,-0.7624110265684496,r
32,-0.5724763717274622,q
33,-0.9703719556065732,b
34,-0.1144722157256935,b
35,-0.878474083629843,u
36,-1.3236348816109598,h
37,-0.0568247718532021,q
38,0.4046515603308271,n
39,0.45207891402719763,o
40,0.3726979774766747,c
41,0.4551007473856215,d
42,-1.266268863908717,p
43,-2.4297560681921175,f
44,-0.11467981836503853,u
45,-1.3334792021641169,z
46,0.18567369342315773,e
47,-0.5521575426185121,h
48,-1.4770106281794084,k
49,-1.4660688426806365,p
50,-1.2461482667488208,f
51,-2.9414722145982988,k
52,-1.1298335113114497,n
53,-0.23357337823130034,v
54,1.973183612251028,x
55,-0.20973230046570313,j
56,0.17815915414030872,b
57,-0.29231055061037503,a
58,0.31098272073132155,p
59,-0.7924179541368169,k
60,-1.3103851394729953,b
61,-0.9915727995202973,l
62,1.600263847704467,k
63,1.9680726033309799,m
64,-0.7793954499508459,h
65,1.0019868200201567,b
66,0.2842674564157147,m
67,-0.35163346978321985,m
68,1.1639491597367864,h
69,1.6741604846997602,t
70,0.06449722674766314,c
71,0.7016730747832612,k
72,1.622737418667166,r
73,-0.2024336950588814,l
74,-0.9506812786204349,e
75,-2.1835576785496045,v
76,-0.5279133341686101,j
77,0.734475526093816,l
78,-0.5184007226706463,s
79,-0.5693495239521534,t
80,0.35098095523669154,o
81,0.3755649718416998,f
