a,b,c
1,-1.6166495411218602,v
2,-1.0191520435183616,a
3,0.6142333454003566,o
4,0.8468090805038416,r
5,0.8051292425780672,i
6,-1.683905072466268,s
7,-1.1953163859701956,w
8,0.7629780737060275,n
9,1.1861011664787515,n
10,1.348170521059301,z
11,-0.3252808977927509,h
12,-0.45011409410155817,d
13,-1.1086485868649998,i
14,-1.6382168825228531,u
15,-1.0336311210748848,f
16,-0.4929894025200809,y
17,-2.901892225513628,f
18,-0.6941036939431638,k
19,-0.07650267322989826,z
20,0.54632186362558,e
21,-2.7237463040320766,e
22,-1.1620503092972259,y
23,0.5973026263419751,o
24,-0.40795678862610363,z
25,0.09034828295619717,i
26,-0.1811782610538949,m
27,-0.10239234602801056,i
28,-0.01762249554595021,s
29,0.17425115425079998,m
