a,b,c
1,-0.8805326679727388,d
2,-1.0453356524844437,r
3,1.8841211098239574,u
4,0.9558828580300465,b
5,0.6464543365920683,r
6,0.5183668277759713,e
7,0.11610709091566224,d
8,1.0786747616114838,d
9,1.2364235319911203,d
10,-0.6100431922128179,j
11,-0.5862268998209206,l
12,0.5877352485441895,r
13,-0.8007267173881197,n
14,0.7663544911338273,v
15,-0.6066105928990562,v
16,-0.0010903517840438106,n
17,-0.6927612305444109,t
18,2.076227800485305,g
19,-0.8338331367578374,x
20,-0.30408350272123763,w
21,-0.10907239992496486,r
22,-0.7859974181966103,z
23,-0.3945580874348189,i
24,0.5619725383872304,o
25,0.7921147465524085,h
26,-0.9344023971844205,k
27,-0.2878472056023501,w
28,-0.17988424111582868,p
29,-0.38866580484099045,h
30,0.3874139136382512,y
31,1.8733232837908642,x
32,-0.9532693590691861,v
33,-0.9581777238458918,k
34,0.061453077661994884,b
35,-0.25769870606678497,g
36,-0.41196614584391966,o
37,-1.3067429315647696,u
38,2.4473078593810382,o
39,0.5889717522324805,n
40,-0.38374591724384205,z
41,-0.5654684287510565,s
42,0.48774709299031066,v
43,1.1859526938956695,s
44,-0.662572699344123,d
45,-1.245996874401483,w
46,1.269336285545657,w
47,1.5170710702267456,y
48,-0.47011725782282976,c
49,-0.427687524623263,v
50,1.1068444066930292,u
51,1.4469619958083175,e
52,0.30255333760980135,x
53,-0.29755548249687697,l
54,-0.0864193093182673,l
55,-0.09468562307822886,u
56,-0.28026931301186875,w
57,1.0859058230538916,n
58,-1.226748422230655,s
59,1.6143140202419066,a
60,-0.4322027507854767,q
61,0.1319749631056418,f
62,-0.34699702711043906,j
63,1.5785792391383338,e
64,0.9203761354925902,t
65,-0.26994031972618515,c
66,0.3027462305830149,r
67,-1.8604707763664625,c
68,0.523655958207977,g
69,-0.43249543587764405,n
70,-0.6974765739831204,h
71,0.7782575359653152,b
72,-0.1023388428142594,p
73,0.29045314194433797,u
74,-1.8707188944298598,i
75,1.4221005067781174,d
76,-0.20246283555630723,b
77,2.0233056072406557,x
78,1.5103353692846924,u
79,1.3902562736669588,z
80,-0.5153354558393428,p
81,-0.8839209787937126,n
82,0.3531056037707702,z
83,-0.7919023963749217,j
84,-0.28528107860579377,a
85,1.079279137068832,n
86,0.5602395924854959,s
87,0.21773954971868795,x
88,-1.9106215499074544,r
89,-0.15295683851730216,b
