a,b,c
1,-2.03064786937898,e
2,0.7820669229595529,h
3,1.575204994312474,n
4,1.3720690058501377,t
5,-1.1526029406462144,r
6,-1.0144418873506538,e
7,-0.6663504444521706,e
8,-0.29296311597723973,i
9,-0.6544972148039665,o
10,-0.3881524282905646,y
11,0.23147806465003,b
12,-0.5291238622030698,u
13,-2.7522448983184944,g
14,0.4826271646731693,r
15,1.4137130319173568,f
16,-0.4390067225551904,b
17,0.5573727022469941,d
18,1.1428749979609556,x
19,-0.08330374799135966,g
20,0.25658459976560993,y
21,0.40174640818438806,n
22,-1.2146773666123944,v
23,2.0022062014207007,o
24,1.138573584785617,u
25,1.7317534409502808,r
26,1.2133259432663532,k
27,2.241402919423407,h
28,1.2713156249470838,o
29,1.4868043174478478,e
30,0.18809099431537413,g
31,0.6797157403098428,u
32,0.3372485049207151,g
33,-0.9971263058355015,p
34,0.15320001173118283,m
35,-0.31057753799869736,n
36,-0.7761037948678106,u
37,0.04009949753297157,v
38,-0.9934476280138568,l
39,2.850761281976453,j
40,1.7176591801896,z
41,-0.7127484793752655,b
42,-0.04293656804266083,b
43,-0.22833383523861953,a
44,1.7204396697833637,o
45,1.003628101973637,t
46,0.6288952220611356,o
47,-0.3053960312288995,r
48,-0.1988508645959467,z
49,-1.1587395907305444,a
50,0.2399442627236632,s
51,-0.7928718064234805,i
52,1.3155512880221198,f
53,1.4292257223430933,c
54,-0.9941400386448653,x
55,-1.0461003487518523,g
56,-1.1581229442321546,l
57,-0.1932135062357988,n
58,0.9046335001245677,t
59,-1.2480206518357815,m
60,-1.0877620196056448,d
61,-0.8031306772270108,o
62,-0.6917887491260045,l
63,-1.6296278866354326,l
64,-0.16177764100017145,c
65,-0.3259957066986049,r
66,0.7437882030009774,o
67,1.0687400669116953,r
68,0.024853109566017495,t
69,-0.6349732498211332,l
70,-0.3511560342262154,z
71,-0.8624701107560909,b
72,-0.3665954862778773,l
73,-0.07749260317240576,j
74,1.31502350124763,v
75,1.1287579960830714,f
76,1.1689493316120911,e
77,1.91337559278766,k
78,1.5907442477967055,g
79,-1.0778322895020427,j
80,0.6775763745668965,p
81,-2.02001138950473,g
82,1.38045003203816,s
83,0.33242404823762095,i
84,0.10787877455825788,r
85,-2.3115967931836687,q
86,-0.3560867810408754,v
87,-0.0623562289556219,e
88,2.6861024409406364,l
89,-0.5984400642906063,h
