a,b,c
1,-0.3914593726866975,u
2,-1.0137566122725272,h
3,-0.5005044880853211,i
4,0.05802605024459336,z
5,-0.5738571322612823,e
6,1.2437642680940861,e
7,-0.20133597729483896,c
8,-0.25848078297220284,t
9,-1.2036953687777214,o
10,-0.6954069011863885,x
11,0.5790398347220106,p
12,1.6325106689392617,o
13,-0.8793565287095978,d
14,-0.9773269189975837,l
15,0.49620973353882253,i
16,-0.9025042894096692,z
17,-0.43652359549578806,k
18,-2.152661201820712,i
19,-1.6640930410445156,y
20,0.0517024523810617,y
21,-0.20398503056745795,t
22,1.543554051157392,d
23,0.601055267130458,v
24,0.28054524503802714,n
