a,b,c
1,-0.9797937386614112,l
2,-0.6141841206818109,e
3,0.18713668829184693,g
4,0.7295312741329878,k
5,-0.9828444604184832,g
6,-0.2649951821803703,w
7,1.325973273975854,d
8,-0.753842197894823,s
9,0.35185271847590455,g
10,-0.15042884421338998,a
11,-1.4849706585891458,a
12,-0.32018711373487235,y
13,0.4771009857511534,h
14,0.5718562782420233,v
15,2.4968308378819604,z
16,-1.4516563876788569,x
17,-0.7272550695783826,k
18,2.0515814618233343,i
19,0.6322547048519808,z
20,1.3790097896427174,f
21,0.4607816296757224,z
22,2.4320537970861977,y
