a,b,c
1,-0.688592191090334,y
2,-0.24221646979175604,k
3,1.3623022111402536,x
4,1.1409576258637584,i
5,1.210268881048373,h
6,0.30269138290324993,y
7,0.0555807768653394,a
8,-1.4222404933272423,v
9,1.0882714693105848,w
10,-1.1387080529193472,k
11,1.3092217014553127,g
12,-0.5389885517232842,s
13,0.2871148395393784,u
14,-0.6810546449005348,t
15,-0.9394850808853735,t
16,0.25765208647518817,q
17,-0.955190182299835,y
18,1.0455256040085936,j
19,0.4753453408882193,b
20,0.21700887245648867,r
21,1.2936117107545206,z
22,-0.7913090855424091,n
23,0.32076955904568605,e
24,-0.16584787643867732,l
25,1.080591130895768,i
26,-0.3762566450329818,b
27,-0.03650899088409165,n
28,0.7642193049801825,j
29,0.8667307060975752,u
30,-0.713391564888443,p
31,-0.08286608160931491,w
32,-2.1762599574964434,n
33,0.32990705114062274,c
34,1.0840251117898057,l
35,-0.4270578616471314,m
36,0.8693411973970621,p
37,0.7012959708206253,r
38,-1.8463354741149232,v
39,-0.23373416850619572,h
40,2.1929280944248313,n
41,-0.6179994833908206,n
42,0.7260751361090155,j
43,1.0082299201992988,m
44,1.1541329850324216,r
45,0.5813316407851846,q
46,0.6447270816146284,t
47,-0.919574551599263,a
48,0.9191913343054121,s
49,1.1842751155824285,x
50,0.6435288342733582,g
51,0.295069424768017,a
