a,b,c
1,-0.7352942178300332,t
2,-1.0012339203420535,t
3,0.6825151794454755,u
4,-0.35108504566732973,m
5,-1.390749046525277,p
6,0.9460269043672886,n
7,1.2818321955508845,g
8,-0.04378284882421129,y
9,1.2617580995912567,r
10,1.3897350876828285,r
11,0.5444264920408673,n
12,-2.312498381482564,i
13,0.7140018116605574,o
14,0.8621063801834371,l
15,-0.48609783394912354,y
16,0.020929817203431927,e
17,-0.88264978269835,n
18,-1.511003946064667,n
19,-0.8664856248754462,o
20,-1.549374224738623,n
21,-0.5292667996889898,y
22,-0.054456549119885116,p
23,0.5214998027612051,c
24,-0.33163791976423007,l
25,0.17911166500211775,p
26,-1.5407362982950759,m
27,0.47709609953310467,a
