a,b,c
1,0.22574966350813067,p
2,-0.45013218075436456,n
3,0.9007960037420993,n
4,0.34639709802731705,x
5,0.24674179712710587,n
6,-2.748832684699538,x
7,-0.6062714937419708,a
8,-0.10956095375505012,n
9,-0.7276367697853978,y
10,0.02772214190784108,u
11,-0.21748483940774319,m
12,-0.30929559614889607,i
13,0.6937342385632902,q
14,1.624412163916447,i
15,-0.35900135944002665,v
16,0.5670725679161424,x
17,-2.02736497751548,t
18,0.058380652055780344,g
19,-0.11342092577094698,w
20,1.6595264472165376,m
21,1.3481030799577272,l
22,1.2356658020177262,x
23,-1.7406757369149761,r
24,0.2514086780700817,k
25,-0.030968067017244253,v
26,-0.5633016743325329,p
27,0.2790636223037787,t
28,0.3398551376122901,j
29,0.6816884883127465,u
30,-0.08806579015971244,s
31,-1.0890637497551467,t
32,-2.18254702902129,v
33,2.6552950949995173,d
34,2.1347795412506794,n
35,-0.20512514083973324,y
36,-2.385699601351834,a
