a,b,c
1,0.08684383567778627,d
2,-0.7363921535316131,w
3,2.3870733259831503,n
4,-0.44726129801770154,x
5,0.19590769810113515,u
6,-0.47142518361172253,k
7,-0.9860938984455495,s
8,0.856051648663178,y
9,-0.10994888769152641,o
10,-0.010319581019959634,a
11,-0.6274232155649552,i
12,0.2093132829256247,u
13,2.3096459090400168,f
14,-0.48099938947116216,v
15,-0.018790497959260338,a
16,0.6700080090313533,j
17,0.19940426268936037,m
18,0.8575060114692561,x
19,0.27293164039077095,u
20,0.4580874550235944,o
21,0.38348516189711357,o
22,1.8536965476904197,t
23,1.6763504728378347,y
24,0.12018378560649597,e
25,0.06743399166676813,i
26,0.49387796045414467,v
27,1.9092418971075715,f
28,-1.3312627946134399,a
29,-1.0611949561541392,g
30,0.29765858900176145,m
31,0.15205734120761788,p
32,-1.800378297502166,t
33,-0.7748241098480227,z
34,0.6756287779060471,e
35,0.33052634934384756,a
36,-0.4842801268980701,l
37,0.050983152952261766,i
38,0.48668022025757407,d
39,0.07316774022635143,i
40,0.26350384891723544,f
41,2.055307954583204,n
42,0.9345935457567941,n
43,-0.41296907788059634,g
44,1.0541829532427687,g
45,-1.0154298535940212,k
46,0.5803262433417492,d
47,0.06290970266079826,o
48,-0.10027425473928005,q
49,1.811212790986184,i
50,-0.8874697361865134,x
51,0.5198750575786812,g
