a,b,c
1,-1.906759129196253,h
2,-2.713063184308039,j
3,0.07039584332895443,o
4,0.5919557309280742,y
5,-0.7041027419823872,j
6,-0.25575122659569693,p
7,0.6829436966248169,p
8,-0.6649752772059894,d
9,-0.23221146071085078,m
10,0.2601846812770374,g
11,-1.1381589790378894,j
12,-0.8624880931695533,i
13,0.5548563544345217,n
14,-0.16242811002518806,h
15,-0.4358134701686591,t
16,-0.4599795463443404,r
17,0.9947057705955185,j
18,0.04862518568853383,u
19,-0.027492412941461188,s
20,0.19299490242367545,n
21,0.5387210841538834,s
22,-0.987151330209156,y
23,0.5690935244027433,o
24,-1.612626857749687,g
